stage_history_id,opp_id,stage,entered_at,exited_at,days_in_stage
13545,3655,Discovery,2023-05-04T00:00:00,2023-05-20T00:00:00,16
13546,3655,Qualification,2023-05-20T00:00:00,,
13547,3656,Prospecting,2024-02-17T00:00:00,,
13548,3657,Prospecting,2022-10-06T00:00:00,2022-10-11T00:00:00,5
13549,3657,Discovery,2022-10-11T00:00:00,2022-10-30T00:00:00,19
13550,3657,Qualification,2022-10-30T00:00:00,,
13551,3658,Prospecting,2022-12-07T00:00:00,,
13552,3659,Prospecting,2020-06-26T00:00:00,,
13553,3660,Prospecting,2023-08-11T00:00:00,,
13554,3661,Prospecting,2020-09-30T00:00:00,,
13555,3662,Prospecting,2023-03-04T00:00:00,2023-03-20T00:00:00,16
13556,3662,Discovery,2023-03-20T00:00:00,,
13557,3663,Prospecting,2023-01-21T00:00:00,2023-01-25T00:00:00,4
13558,3663,Discovery,2023-01-25T00:00:00,2023-02-22T00:00:00,28
13559,3663,Qualification,2023-02-22T00:00:00,2023-03-06T00:00:00,12
13560,3663,Proposal,2023-03-06T00:00:00,2023-03-24T00:00:00,18
13561,3663,Negotiation,2023-03-24T00:00:00,,
13562,3664,Prospecting,2024-09-01T00:00:00,2024-09-12T00:00:00,11
13563,3664,Discovery,2024-09-12T00:00:00,2024-09-27T00:00:00,15
13564,3664,Qualification,2024-09-27T00:00:00,,
13565,3665,Prospecting,2024-12-03T00:00:00,2024-12-09T00:00:00,6
13566,3665,Discovery,2024-12-09T00:00:00,2024-12-15T00:00:00,6
13567,3665,Qualification,2024-12-15T00:00:00,2024-12-21T00:00:00,6
13568,3665,Proposal,2024-12-21T00:00:00,2024-12-25T00:00:00,4
13569,3665,Negotiation,2024-12-25T00:00:00,2024-12-28T00:00:00,3
13570,3665,Closed Won,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13571,3666,Prospecting,2024-12-21T00:00:00,2024-12-22T00:00:00,1
13572,3666,Discovery,2024-12-22T00:00:00,2024-12-24T00:00:00,2
13573,3666,Qualification,2024-12-24T00:00:00,2024-12-26T00:00:00,2
13574,3666,Proposal,2024-12-26T00:00:00,2024-12-27T00:00:00,1
13575,3666,Negotiation,2024-12-27T00:00:00,2024-12-29T00:00:00,2
13576,3666,Closed Won,2024-12-29T00:00:00,2024-12-30T00:00:00,1
13577,3666,Closed Lost,2024-12-30T00:00:00,2024-12-30T00:00:00,0
13578,3667,Prospecting,2022-05-11T00:00:00,2022-05-27T00:00:00,16
13579,3667,Discovery,2022-05-27T00:00:00,2022-06-13T00:00:00,17
13580,3667,Qualification,2022-06-13T00:00:00,2022-06-28T00:00:00,15
13581,3667,Proposal,2022-06-28T00:00:00,2022-07-05T00:00:00,7
13582,3667,Negotiation,2022-07-05T00:00:00,,
13583,3668,Prospecting,2024-09-23T00:00:00,,
13584,3669,Prospecting,2024-07-25T00:00:00,2024-08-05T00:00:00,11
13585,3669,Discovery,2024-08-05T00:00:00,2024-08-21T00:00:00,16
13586,3669,Qualification,2024-08-21T00:00:00,,
13587,3670,Prospecting,2024-12-24T00:00:00,2024-12-25T00:00:00,1
13588,3670,Discovery,2024-12-25T00:00:00,2024-12-26T00:00:00,1
13589,3670,Qualification,2024-12-26T00:00:00,2024-12-27T00:00:00,1
13590,3670,Proposal,2024-12-27T00:00:00,2024-12-28T00:00:00,1
13591,3670,Negotiation,2024-12-28T00:00:00,2024-12-29T00:00:00,1
13592,3670,Closed Won,2024-12-29T00:00:00,2024-12-30T00:00:00,1
13593,3670,Closed Lost,2024-12-30T00:00:00,2024-12-30T00:00:00,0
13594,3671,Prospecting,2022-10-14T00:00:00,2022-10-19T00:00:00,5
13595,3671,Discovery,2022-10-19T00:00:00,2022-11-15T00:00:00,27
13596,3671,Qualification,2022-11-15T00:00:00,,
13597,3672,Prospecting,2023-02-14T00:00:00,2023-02-24T00:00:00,10
13598,3672,Discovery,2023-02-24T00:00:00,,
13599,3673,Prospecting,2024-12-09T00:00:00,2024-12-17T00:00:00,8
13600,3673,Discovery,2024-12-17T00:00:00,,
13601,3674,Prospecting,2024-10-28T00:00:00,2024-11-05T00:00:00,8
13602,3674,Discovery,2024-11-05T00:00:00,2024-11-29T00:00:00,24
13603,3674,Qualification,2024-11-29T00:00:00,2024-12-16T00:00:00,17
13604,3674,Proposal,2024-12-16T00:00:00,,
13605,3675,Prospecting,2024-12-23T00:00:00,2025-01-01T00:00:00,9
13606,3675,Discovery,2025-01-01T00:00:00,,
13607,3676,Prospecting,2024-08-21T00:00:00,2024-09-08T00:00:00,18
13608,3676,Discovery,2024-09-08T00:00:00,2024-09-21T00:00:00,13
13609,3676,Qualification,2024-09-21T00:00:00,2024-10-07T00:00:00,16
13610,3676,Proposal,2024-10-07T00:00:00,2024-10-14T00:00:00,7
13611,3676,Negotiation,2024-10-14T00:00:00,2024-11-26T00:00:00,43
13612,3676,Closed Won,2024-11-26T00:00:00,2024-12-19T00:00:00,23
13613,3676,Closed Lost,2024-12-19T00:00:00,2024-12-19T00:00:00,0
13614,3677,Prospecting,2024-11-21T00:00:00,2024-12-09T00:00:00,18
13615,3677,Discovery,2024-12-09T00:00:00,,
13616,3678,Prospecting,2024-11-15T00:00:00,,
13617,3679,Prospecting,2024-11-17T00:00:00,2024-11-30T00:00:00,13
13618,3679,Discovery,2024-11-30T00:00:00,,
13619,3680,Prospecting,2024-01-03T00:00:00,2024-01-09T00:00:00,6
13620,3680,Discovery,2024-01-09T00:00:00,2024-02-02T00:00:00,24
13621,3680,Qualification,2024-02-02T00:00:00,,
13622,3681,Prospecting,2024-12-23T00:00:00,2024-12-31T00:00:00,8
13623,3681,Discovery,2024-12-31T00:00:00,2025-01-15T00:00:00,15
13624,3681,Qualification,2025-01-15T00:00:00,2025-01-31T00:00:00,16
13625,3681,Proposal,2025-01-31T00:00:00,,
13626,3682,Prospecting,2024-08-12T00:00:00,2024-08-21T00:00:00,9
13627,3682,Discovery,2024-08-21T00:00:00,2024-09-02T00:00:00,12
13628,3682,Qualification,2024-09-02T00:00:00,2024-09-25T00:00:00,23
13629,3682,Proposal,2024-09-25T00:00:00,,
13630,3683,Prospecting,2024-11-08T00:00:00,,
13631,3684,Prospecting,2024-07-19T00:00:00,2024-08-04T00:00:00,16
13632,3684,Discovery,2024-08-04T00:00:00,2024-08-17T00:00:00,13
13633,3684,Qualification,2024-08-17T00:00:00,,
13634,3685,Prospecting,2023-11-13T00:00:00,2023-11-24T00:00:00,11
13635,3685,Discovery,2023-11-24T00:00:00,2023-12-03T00:00:00,9
13636,3685,Qualification,2023-12-03T00:00:00,,
13637,3686,Prospecting,2021-08-02T00:00:00,2021-08-11T00:00:00,9
13638,3686,Discovery,2021-08-11T00:00:00,2021-09-07T00:00:00,27
13639,3686,Qualification,2021-09-07T00:00:00,2021-09-20T00:00:00,13
13640,3686,Proposal,2021-09-20T00:00:00,,
13641,3687,Prospecting,2024-09-02T00:00:00,2024-09-23T00:00:00,21
13642,3687,Discovery,2024-09-23T00:00:00,2024-10-23T00:00:00,30
13643,3687,Qualification,2024-10-23T00:00:00,2024-11-13T00:00:00,21
13644,3687,Proposal,2024-11-13T00:00:00,2024-11-20T00:00:00,7
13645,3687,Negotiation,2024-11-20T00:00:00,2024-12-18T00:00:00,28
13646,3687,Closed Won,2024-12-18T00:00:00,2024-12-28T00:00:00,10
13647,3687,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13648,3688,Prospecting,2024-07-14T00:00:00,2024-07-26T00:00:00,12
13649,3688,Discovery,2024-07-26T00:00:00,2024-08-12T00:00:00,17
13650,3688,Qualification,2024-08-12T00:00:00,,
13651,3689,Prospecting,2021-08-13T00:00:00,2021-08-30T00:00:00,17
13652,3689,Discovery,2021-08-30T00:00:00,2021-10-09T00:00:00,40
13653,3689,Qualification,2021-10-09T00:00:00,2021-11-15T00:00:00,37
13654,3689,Proposal,2021-11-15T00:00:00,2021-11-20T00:00:00,5
13655,3689,Negotiation,2021-11-20T00:00:00,2021-12-22T00:00:00,32
13656,3689,Closed Won,2021-12-22T00:00:00,2021-12-22T00:00:00,0
13657,3690,Prospecting,2024-09-12T00:00:00,2024-09-15T00:00:00,3
13658,3690,Discovery,2024-09-15T00:00:00,2024-09-20T00:00:00,5
13659,3690,Qualification,2024-09-20T00:00:00,2024-09-24T00:00:00,4
13660,3690,Proposal,2024-09-24T00:00:00,2024-09-27T00:00:00,3
13661,3690,Negotiation,2024-09-27T00:00:00,2024-10-09T00:00:00,12
13662,3690,Closed Won,2024-10-09T00:00:00,2024-10-09T00:00:00,0
13663,3691,Prospecting,2023-04-10T00:00:00,2023-04-22T00:00:00,12
13664,3691,Discovery,2023-04-22T00:00:00,2023-05-18T00:00:00,26
13665,3691,Qualification,2023-05-18T00:00:00,2023-05-25T00:00:00,7
13666,3691,Proposal,2023-05-25T00:00:00,2023-06-07T00:00:00,13
13667,3691,Negotiation,2023-06-07T00:00:00,,
13668,3692,Prospecting,2024-09-20T00:00:00,2024-10-01T00:00:00,11
13669,3692,Discovery,2024-10-01T00:00:00,2024-10-24T00:00:00,23
13670,3692,Qualification,2024-10-24T00:00:00,2024-11-13T00:00:00,20
13671,3692,Proposal,2024-11-13T00:00:00,2024-11-26T00:00:00,13
13672,3692,Negotiation,2024-11-26T00:00:00,2024-12-10T00:00:00,14
13673,3692,Closed Won,2024-12-10T00:00:00,2024-12-27T00:00:00,17
13674,3692,Closed Lost,2024-12-27T00:00:00,2024-12-27T00:00:00,0
13675,3693,Prospecting,2024-05-03T00:00:00,2024-05-14T00:00:00,11
13676,3693,Discovery,2024-05-14T00:00:00,,
13677,3694,Prospecting,2024-08-18T00:00:00,,
13678,3695,Prospecting,2021-08-03T00:00:00,2021-08-12T00:00:00,9
13679,3695,Discovery,2021-08-12T00:00:00,2021-08-26T00:00:00,14
13680,3695,Qualification,2021-08-26T00:00:00,2021-09-04T00:00:00,9
13681,3695,Proposal,2021-09-04T00:00:00,,
13682,3696,Prospecting,2024-12-26T00:00:00,2025-01-04T00:00:00,9
13683,3696,Discovery,2025-01-04T00:00:00,2025-01-27T00:00:00,23
13684,3696,Qualification,2025-01-27T00:00:00,2025-02-15T00:00:00,19
13685,3696,Proposal,2025-02-15T00:00:00,,
13686,3697,Prospecting,2024-08-04T00:00:00,2024-08-16T00:00:00,12
13687,3697,Discovery,2024-08-16T00:00:00,2024-09-01T00:00:00,16
13688,3697,Qualification,2024-09-01T00:00:00,,
13689,3698,Prospecting,2024-08-03T00:00:00,2024-08-18T00:00:00,15
13690,3698,Discovery,2024-08-18T00:00:00,2024-09-03T00:00:00,16
13691,3698,Qualification,2024-09-03T00:00:00,2024-09-21T00:00:00,18
13692,3698,Proposal,2024-09-21T00:00:00,2024-09-29T00:00:00,8
13693,3698,Negotiation,2024-09-29T00:00:00,,
13694,3699,Prospecting,2024-09-05T00:00:00,2024-09-16T00:00:00,11
13695,3699,Discovery,2024-09-16T00:00:00,,
13696,3700,Prospecting,2024-12-09T00:00:00,2024-12-13T00:00:00,4
13697,3700,Discovery,2024-12-13T00:00:00,2024-12-20T00:00:00,7
13698,3700,Qualification,2024-12-20T00:00:00,2024-12-21T00:00:00,1
13699,3700,Proposal,2024-12-21T00:00:00,2024-12-23T00:00:00,2
13700,3700,Negotiation,2024-12-23T00:00:00,2024-12-28T00:00:00,5
13701,3700,Closed Won,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13702,3701,Prospecting,2023-03-04T00:00:00,2023-03-24T00:00:00,20
13703,3701,Discovery,2023-03-24T00:00:00,2023-04-14T00:00:00,21
13704,3701,Qualification,2023-04-14T00:00:00,2023-04-23T00:00:00,9
13705,3701,Proposal,2023-04-23T00:00:00,2023-05-07T00:00:00,14
13706,3701,Negotiation,2023-05-07T00:00:00,2023-06-17T00:00:00,41
13707,3701,Closed Won,2023-06-17T00:00:00,2023-06-17T00:00:00,0
13708,3702,Prospecting,2022-05-31T00:00:00,2022-06-16T00:00:00,16
13709,3702,Discovery,2022-06-16T00:00:00,,
13710,3703,Prospecting,2024-11-20T00:00:00,2024-12-12T00:00:00,22
13711,3703,Discovery,2024-12-12T00:00:00,2024-12-26T00:00:00,14
13712,3703,Qualification,2024-12-26T00:00:00,2025-01-04T00:00:00,9
13713,3703,Proposal,2025-01-04T00:00:00,,
13714,3704,Prospecting,2024-12-16T00:00:00,2024-12-19T00:00:00,3
13715,3704,Discovery,2024-12-19T00:00:00,2025-01-08T00:00:00,20
13716,3704,Qualification,2025-01-08T00:00:00,2025-01-19T00:00:00,11
13717,3704,Proposal,2025-01-19T00:00:00,2025-02-01T00:00:00,13
13718,3704,Negotiation,2025-02-01T00:00:00,,
13719,3705,Prospecting,2024-09-12T00:00:00,2024-09-24T00:00:00,12
13720,3705,Discovery,2024-09-24T00:00:00,2024-10-06T00:00:00,12
13721,3705,Qualification,2024-10-06T00:00:00,,
13722,3706,Prospecting,2022-01-02T00:00:00,2022-01-13T00:00:00,11
13723,3706,Discovery,2022-01-13T00:00:00,2022-01-30T00:00:00,17
13724,3706,Qualification,2022-01-30T00:00:00,,
13725,3707,Prospecting,2024-11-04T00:00:00,2024-11-16T00:00:00,12
13726,3707,Discovery,2024-11-16T00:00:00,2024-12-01T00:00:00,15
13727,3707,Qualification,2024-12-01T00:00:00,2024-12-15T00:00:00,14
13728,3707,Proposal,2024-12-15T00:00:00,2024-12-20T00:00:00,5
13729,3707,Negotiation,2024-12-20T00:00:00,,
13730,3708,Prospecting,2023-02-18T00:00:00,2023-03-08T00:00:00,18
13731,3708,Discovery,2023-03-08T00:00:00,,
13732,3709,Prospecting,2024-04-04T00:00:00,2024-05-14T00:00:00,40
13733,3709,Discovery,2024-05-14T00:00:00,2024-07-05T00:00:00,52
13734,3709,Qualification,2024-07-05T00:00:00,2024-08-09T00:00:00,35
13735,3709,Proposal,2024-08-09T00:00:00,2024-09-05T00:00:00,27
13736,3709,Negotiation,2024-09-05T00:00:00,2024-10-26T00:00:00,51
13737,3709,Closed Won,2024-10-26T00:00:00,2024-12-24T00:00:00,59
13738,3709,Closed Lost,2024-12-24T00:00:00,2024-12-24T00:00:00,0
13739,3710,Prospecting,2022-01-20T00:00:00,,
13740,3711,Prospecting,2024-11-21T00:00:00,2024-12-07T00:00:00,16
13741,3711,Discovery,2024-12-07T00:00:00,2024-12-21T00:00:00,14
13742,3711,Qualification,2024-12-21T00:00:00,2024-12-31T00:00:00,10
13743,3711,Proposal,2024-12-31T00:00:00,,
13744,3712,Prospecting,2024-08-14T00:00:00,2024-08-27T00:00:00,13
13745,3712,Discovery,2024-08-27T00:00:00,2024-09-18T00:00:00,22
13746,3712,Qualification,2024-09-18T00:00:00,,
13747,3713,Prospecting,2023-02-22T00:00:00,2023-03-08T00:00:00,14
13748,3713,Discovery,2023-03-08T00:00:00,2023-03-16T00:00:00,8
13749,3713,Qualification,2023-03-16T00:00:00,2023-04-12T00:00:00,27
13750,3713,Proposal,2023-04-12T00:00:00,2023-04-16T00:00:00,4
13751,3713,Negotiation,2023-04-16T00:00:00,,
13752,3714,Prospecting,2022-05-28T00:00:00,2022-06-20T00:00:00,23
13753,3714,Discovery,2022-06-20T00:00:00,2022-07-20T00:00:00,30
13754,3714,Qualification,2022-07-20T00:00:00,2022-08-03T00:00:00,14
13755,3714,Proposal,2022-08-03T00:00:00,2022-09-06T00:00:00,34
13756,3714,Negotiation,2022-09-06T00:00:00,2022-11-19T00:00:00,74
13757,3714,Closed Won,2022-11-19T00:00:00,2022-11-19T00:00:00,0
13758,3715,Prospecting,2024-11-27T00:00:00,2024-11-30T00:00:00,3
13759,3715,Discovery,2024-11-30T00:00:00,2024-12-09T00:00:00,9
13760,3715,Qualification,2024-12-09T00:00:00,2024-12-17T00:00:00,8
13761,3715,Proposal,2024-12-17T00:00:00,2024-12-18T00:00:00,1
13762,3715,Negotiation,2024-12-18T00:00:00,2024-12-29T00:00:00,11
13763,3715,Closed Won,2024-12-29T00:00:00,2024-12-29T00:00:00,0
13764,3716,Prospecting,2024-10-21T00:00:00,2024-10-29T00:00:00,8
13765,3716,Discovery,2024-10-29T00:00:00,2024-11-27T00:00:00,29
13766,3716,Qualification,2024-11-27T00:00:00,,
13767,3717,Prospecting,2024-02-17T00:00:00,2024-03-02T00:00:00,14
13768,3717,Discovery,2024-03-02T00:00:00,2024-03-19T00:00:00,17
13769,3717,Qualification,2024-03-19T00:00:00,,
13770,3718,Prospecting,2021-09-11T00:00:00,2021-10-02T00:00:00,21
13771,3718,Discovery,2021-10-02T00:00:00,2021-10-19T00:00:00,17
13772,3718,Qualification,2021-10-19T00:00:00,2021-10-30T00:00:00,11
13773,3718,Proposal,2021-10-30T00:00:00,2021-11-05T00:00:00,6
13774,3718,Negotiation,2021-11-05T00:00:00,,
13775,3719,Prospecting,2024-11-30T00:00:00,2024-12-19T00:00:00,19
13776,3719,Discovery,2024-12-19T00:00:00,2024-12-28T00:00:00,9
13777,3719,Qualification,2024-12-28T00:00:00,,
13778,3720,Prospecting,2022-09-13T00:00:00,,
13779,3721,Prospecting,2023-08-10T00:00:00,2023-08-16T00:00:00,6
13780,3721,Discovery,2023-08-16T00:00:00,2023-09-04T00:00:00,19
13781,3721,Qualification,2023-09-04T00:00:00,,
13782,3722,Prospecting,2024-07-14T00:00:00,,
13783,3723,Prospecting,2023-12-11T00:00:00,2023-12-21T00:00:00,10
13784,3723,Discovery,2023-12-21T00:00:00,2024-01-01T00:00:00,11
13785,3723,Qualification,2024-01-01T00:00:00,2024-01-18T00:00:00,17
13786,3723,Proposal,2024-01-18T00:00:00,2024-02-04T00:00:00,17
13787,3723,Negotiation,2024-02-04T00:00:00,2024-02-16T00:00:00,12
13788,3723,Closed Won,2024-02-16T00:00:00,2024-02-16T00:00:00,0
13789,3724,Prospecting,2024-12-14T00:00:00,2024-12-28T00:00:00,14
13790,3724,Discovery,2024-12-28T00:00:00,2025-01-16T00:00:00,19
13791,3724,Qualification,2025-01-16T00:00:00,2025-01-27T00:00:00,11
13792,3724,Proposal,2025-01-27T00:00:00,2025-02-04T00:00:00,8
13793,3724,Negotiation,2025-02-04T00:00:00,,
13794,3725,Prospecting,2021-12-04T00:00:00,,
13795,123,Prospecting,2024-02-02T00:00:00,2024-02-15T00:00:00,13
13796,123,Discovery,2024-02-15T00:00:00,2024-02-26T00:00:00,11
13797,123,Qualification,2024-02-26T00:00:00,,
13798,3727,Prospecting,2022-07-15T00:00:00,,
13799,3728,Prospecting,2021-04-22T00:00:00,2021-04-26T00:00:00,4
13800,3728,Discovery,2021-04-26T00:00:00,2021-05-04T00:00:00,8
13801,3728,Qualification,2021-05-04T00:00:00,2021-05-29T00:00:00,25
13802,3728,Proposal,2021-05-29T00:00:00,2021-06-16T00:00:00,18
13803,3728,Negotiation,2021-06-16T00:00:00,2021-07-10T00:00:00,24
13804,3728,Closed Won,2021-07-10T00:00:00,2021-07-20T00:00:00,10
13805,3728,Closed Lost,2021-07-20T00:00:00,2021-07-20T00:00:00,0
13806,3729,Prospecting,2024-08-04T00:00:00,2024-08-13T00:00:00,9
13807,3729,Discovery,2024-08-13T00:00:00,2024-08-23T00:00:00,10
13808,3729,Qualification,2024-08-23T00:00:00,2024-08-28T00:00:00,5
13809,3729,Proposal,2024-08-28T00:00:00,2024-08-30T00:00:00,2
13810,3729,Negotiation,2024-08-30T00:00:00,2024-09-12T00:00:00,13
13811,3729,Closed Won,2024-09-12T00:00:00,2024-09-21T00:00:00,9
13812,3729,Closed Lost,2024-09-21T00:00:00,2024-09-21T00:00:00,0
13813,3730,Prospecting,2022-08-24T00:00:00,2022-09-06T00:00:00,13
13814,3730,Discovery,2022-09-06T00:00:00,2022-10-05T00:00:00,29
13815,3730,Qualification,2022-10-05T00:00:00,2022-10-10T00:00:00,5
13816,3730,Proposal,2022-10-10T00:00:00,,
13817,3731,Prospecting,2024-12-13T00:00:00,2024-12-15T00:00:00,2
13818,3731,Discovery,2024-12-15T00:00:00,2024-12-19T00:00:00,4
13819,3731,Qualification,2024-12-19T00:00:00,2024-12-22T00:00:00,3
13820,3731,Proposal,2024-12-22T00:00:00,2024-12-23T00:00:00,1
13821,3731,Negotiation,2024-12-23T00:00:00,2024-12-26T00:00:00,3
13822,3731,Closed Won,2024-12-26T00:00:00,2024-12-28T00:00:00,2
13823,3731,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13824,3732,Prospecting,2024-05-06T00:00:00,2024-05-15T00:00:00,9
13825,3732,Discovery,2024-05-15T00:00:00,2024-06-02T00:00:00,18
13826,3732,Qualification,2024-06-02T00:00:00,2024-06-19T00:00:00,17
13827,3732,Proposal,2024-06-19T00:00:00,,
13828,3733,Prospecting,2023-11-20T00:00:00,2023-11-27T00:00:00,7
13829,3733,Discovery,2023-11-27T00:00:00,2023-12-16T00:00:00,19
13830,3733,Qualification,2023-12-16T00:00:00,,
13831,3734,Prospecting,2023-07-07T00:00:00,2023-07-15T00:00:00,8
13832,3734,Discovery,2023-07-15T00:00:00,2023-08-07T00:00:00,23
13833,3734,Qualification,2023-08-07T00:00:00,,
13834,3735,Prospecting,2024-12-21T00:00:00,2024-12-22T00:00:00,1
13835,3735,Discovery,2024-12-22T00:00:00,2024-12-23T00:00:00,1
13836,3735,Qualification,2024-12-23T00:00:00,2024-12-25T00:00:00,2
13837,3735,Proposal,2024-12-25T00:00:00,2024-12-26T00:00:00,1
13838,3735,Negotiation,2024-12-26T00:00:00,2024-12-27T00:00:00,1
13839,3735,Closed Won,2024-12-27T00:00:00,2024-12-28T00:00:00,1
13840,3735,Closed Lost,2024-12-28T00:00:00,2024-12-28T00:00:00,0
13841,3736,Prospecting,2024-02-25T00:00:00,2024-03-05T00:00:00,9
13842,3736,Discovery,2024-03-05T00:00:00,2024-03-25T00:00:00,20
13843,3736,Qualification,2024-03-25T00:00:00,2024-04-07T00:00:00,13
13844,3736,Proposal,2024-04-07T00:00:00,2024-04-24T00:00:00,17
13845,3736,Negotiation,2024-04-24T00:00:00,2024-05-25T00:00:00,31
13846,3736,Closed Won,2024-05-25T00:00:00,2024-06-18T00:00:00,24
13847,3736,Closed Lost,2024-06-18T00:00:00,2024-06-18T00:00:00,0
13848,3737,Prospecting,2024-09-30T00:00:00,,
13849,3738,Prospecting,2024-07-18T00:00:00,,
13850,3739,Prospecting,2024-12-24T00:00:00,2025-01-05T00:00:00,12
13851,3739,Discovery,2025-01-05T00:00:00,2025-01-24T00:00:00,19
13852,3739,Qualification,2025-01-24T00:00:00,2025-02-09T00:00:00,16
13853,3739,Proposal,2025-02-09T00:00:00,,
13854,3740,Prospecting,2022-05-13T00:00:00,,
13855,768,Prospecting,2024-05-28T00:00:00,2024-06-13T00:00:00,16
13856,768,Discovery,2024-06-13T00:00:00,2024-06-26T00:00:00,13
13857,768,Qualification,2024-06-26T00:00:00,2024-07-24T00:00:00,28
13858,768,Proposal,2024-07-24T00:00:00,2024-08-11T00:00:00,18
13859,768,Negotiation,2024-08-11T00:00:00,2024-09-06T00:00:00,26
13860,768,Closed Won,2024-09-06T00:00:00,2024-09-20T00:00:00,14
13861,768,Closed Lost,2024-09-20T00:00:00,2024-09-20T00:00:00,0
13862,3742,Prospecting,2024-07-30T00:00:00,2024-08-10T00:00:00,11
13863,3742,Discovery,2024-08-10T00:00:00,,
13864,3743,Prospecting,2024-12-09T00:00:00,2024-12-21T00:00:00,12
13865,3743,Discovery,2024-12-21T00:00:00,2025-01-13T00:00:00,23
13866,3743,Qualification,2025-01-13T00:00:00,2025-01-24T00:00:00,11
13867,3743,Proposal,2025-01-24T00:00:00,,
13868,3744,Prospecting,2021-05-07T00:00:00,2021-06-01T00:00:00,25
13869,3744,Discovery,2021-06-01T00:00:00,2021-06-24T00:00:00,23
13870,3744,Qualification,2021-06-24T00:00:00,2021-07-18T00:00:00,24
13871,3744,Proposal,2021-07-18T00:00:00,2021-07-31T00:00:00,13
13872,3744,Negotiation,2021-07-31T00:00:00,2021-08-19T00:00:00,19
13873,3744,Closed Won,2021-08-19T00:00:00,2021-09-14T00:00:00,26
13874,3744,Closed Lost,2021-09-14T00:00:00,2021-09-14T00:00:00,0
13875,3745,Prospecting,2024-09-10T00:00:00,,
13876,3746,Prospecting,2024-08-24T00:00:00,2024-09-04T00:00:00,11
13877,3746,Discovery,2024-09-04T00:00:00,,
13878,3747,Prospecting,2023-06-25T00:00:00,2023-06-29T00:00:00,4
13879,3747,Discovery,2023-06-29T00:00:00,,
13880,3748,Prospecting,2022-11-12T00:00:00,2022-11-30T00:00:00,18
13881,3748,Discovery,2022-11-30T00:00:00,2022-12-11T00:00:00,11
13882,3748,Qualification,2022-12-11T00:00:00,2023-01-04T00:00:00,24
13883,3748,Proposal,2023-01-04T00:00:00,2023-01-15T00:00:00,11
13884,3748,Negotiation,2023-01-15T00:00:00,,
13885,3749,Prospecting,2023-07-03T00:00:00,2023-07-10T00:00:00,7
13886,3749,Discovery,2023-07-10T00:00:00,2023-08-04T00:00:00,25
13887,3749,Qualification,2023-08-04T00:00:00,2023-08-11T00:00:00,7
13888,3749,Proposal,2023-08-11T00:00:00,,
13889,3750,Prospecting,2024-09-24T00:00:00,2024-10-04T00:00:00,10
13890,3750,Discovery,2024-10-04T00:00:00,2024-10-20T00:00:00,16
13891,3750,Qualification,2024-10-20T00:00:00,,
13892,3751,Prospecting,2024-07-11T00:00:00,2024-07-24T00:00:00,13
13893,3751,Discovery,2024-07-24T00:00:00,2024-08-10T00:00:00,17
13894,3751,Qualification,2024-08-10T00:00:00,2024-08-18T00:00:00,8
13895,3751,Proposal,2024-08-18T00:00:00,2024-08-28T00:00:00,10
