opp_id,account_id,owner_id,name,stage,amount,close_date,created_date,lead_source,forecast_category,is_won,is_closed,competitor,loss_reason,days_in_stage,next_step,opportunity_type,created_at
4567,802,9,Atlas Corp - New Business,Prospecting,40108,2024-10-12,2024-03-14,Outbound - SDR,Pipeline,False,False,,,64,Send proposal,New Business,2024-03-14T00:00:00
4568,125,3,Acme Corp - Platform Deal,Discovery,61798,2024-10-31,2024-08-06,Inbound - Web,Pipeline,False,False,CompetitorC,,22,,New Business,2024-08-06T00:00:00
4569,443,16,Elevate Technologies - Initial License,Negotiation,37036,2025-03-09,2024-12-26,Event,Commit,False,False,Open Source Alternative,,18,Legal review,New Business,2024-12-26T00:00:00
4570,33,15,Fusion Systems - Platform Deal,Qualification,23742,2025-06-17,2024-11-07,Product-Led,Best Case,False,False,CompetitorB,,41,Executive alignment,New Business,2024-11-07T00:00:00
4571,20,5,Optima Digital - Initial License,Proposal,96342,2023-07-02,2023-05-20,Inbound - Web,Best Case,False,False,CompetitorA,,26,POC setup,New Business,2023-05-20T00:00:00
4572,439,1,Pacific Platforms - Platform Deal,Negotiation,29024,2024-09-26,2024-05-14,Event,Commit,False,False,CompetitorC,,2,,New Business,2024-05-14T00:00:00
4573,470,14,Apex Technologies - Platform Deal,Closed Lost,144322,2024-12-31,2024-11-30,Outbound - SDR,Omitted,False,True,CompetitorB,Competitor,7,,New Business,2024-11-30T00:00:00
4574,916,9,Synergy Inc - Platform Deal,Closed Lost,49819,2024-01-21,2023-12-10,Outbound - AE,Omitted,False,True,,Budget Cut,68,,New Business,2023-12-10T00:00:00
4575,550,8,Pacific Solutions - New Business,Qualification,764118,2021-07-22,2020-12-02,Inbound - Content,Best Case,False,False,CompetitorD,,14,Legal review,New Business,2020-12-02T00:00:00
4576,727,9,Quantum Platforms - Platform Deal,Closed Lost,47583,2024-10-13,2024-09-25,,Omitted,False,True,CompetitorD,Budget Cut,32,,New Business,2024-09-25T00:00:00
4577,917,9,Fusion Networks - Renewal,Closed Won,150091,2024-12-31,2024-12-10,Partner Referral,Closed,True,True,CompetitorE,,65,,Renewal,2024-12-10T00:00:00
4313,935,4,Synergy Holdings - Initial License,Closed Lost,195881,2024-07-22,2024-02-12,Outbound - SDR,Omitted,False,True,,Champion Left,9,,New Business,2024-02-12T00:00:00
4579,372,11,Nova Enterprises - Platform Deal,Discovery,173258,2023-06-27,2022-11-09,Event,Pipeline,False,False,CompetitorA,,68,Schedule demo,New Business,2022-11-09T00:00:00
4580,964,9,Fusion Inc - New Business,Closed Lost,46757,2022-07-02,2022-01-10,Outbound - AE,Omitted,False,True,CompetitorD,Competitor,64,,New Business,2022-01-10T00:00:00
4581,376,1,Nexus Services - Initial License,Qualification,98626,2025-05-25,2024-10-25,Event,Best Case,False,False,,,10,Executive alignment,New Business,2024-10-25T00:00:00
2648,414,16,Quantum Systems - Initial License,Prospecting,41329,2023-07-16,2023-08-01,Event,Pipeline,False,False,,,42,Contract signing,New Business,2023-08-01T00:00:00
4583,133,2,Summit Holdings - Initial License,Qualification,9813,2022-11-17,2022-02-25,Product-Led,Best Case,False,False,,,26,Contract signing,New Business,2022-02-25T00:00:00
4584,90,16,Vertex Dynamics - Platform Deal,Proposal,24853,2025-08-10,2024-12-05,Product-Led,Best Case,False,False,,,35,Legal review,New Business,2024-12-05T00:00:00
4585,762,13,Pinnacle Enterprises - Platform Deal,Closed Lost,34464,2023-05-19,2022-10-01,Inbound - Web,Omitted,False,True,CompetitorB,Price,48,,New Business,2022-10-01T00:00:00
4586,46,10,Fusion Partners - Additional Seats,Prospecting,23995,2023-03-14,2023-02-02,Product-Led,Pipeline,False,False,CompetitorD,,69,Send proposal,Expansion,2023-02-02T00:00:00
4587,919,15,Nexus Holdings - Platform Deal,Prospecting,102782,2025-02-09,2024-09-15,Event,Pipeline,False,False,,,23,Reference call,New Business,2024-09-15T00:00:00
4588,750,2,Vanguard Systems - Initial License,Closed Won,34496,2024-12-31,2024-11-28,Inbound - Web,Closed,True,True,Open Source Alternative,,32,,New Business,2024-11-28T00:00:00
4589,689,16,Vanguard Holdings - New Business,Qualification,171107,2025-05-17,2024-08-24,,Best Case,False,False,,,51,Contract signing,New Business,2024-08-24T00:00:00
4590,31,11,Synergy Platforms - Initial License,Closed Lost,47642,2021-03-17,2020-12-22,Inbound - Web,Omitted,False,True,CompetitorE,Budget Cut,28,,New Business,2020-12-22T00:00:00
4591,443,16,Elevate Technologies - Initial License,Prospecting,,2025-06-20,2024-12-10,Product-Led,Pipeline,False,False,CompetitorB,,42,,New Business,2024-12-10T00:00:00
4592,208,9,Fusion Digital - Platform Deal,Closed Lost,18624,2022-06-22,2022-01-07,Outbound - AE,Omitted,False,True,CompetitorD,Competitor,12,,New Business,2022-01-07T00:00:00
4593,989,10,Horizon Networks - Platform Deal,Qualification,6196,2023-02-07,2023-01-03,,Best Case,False,False,CompetitorA,,29,Legal review,New Business,2023-01-03T00:00:00
4594,668,10,Summit Software - New Business,Discovery,192966,2024-10-08,2024-02-05,Outbound - SDR,Pipeline,False,False,CompetitorD,,51,POC setup,New Business,2024-02-05T00:00:00
4595,757,13,Acme Analytics - Initial License,Closed Lost,13455,2023-06-22,2023-05-18,Inbound - Content,Omitted,False,True,CompetitorB,Timing,76,,New Business,2023-05-18T00:00:00
4596,744,2,Synergy Systems - Platform Deal,Qualification,325688,2025-05-23,2024-12-10,Inbound - Web,Best Case,False,False,CompetitorA,,38,Executive alignment,New Business,2024-12-10T00:00:00
4597,129,5,Global Networks - New Business,Prospecting,51290,2021-05-28,2020-09-18,Product-Led,Pipeline,False,False,,,10,,New Business,2020-09-18T00:00:00
4598,547,11,Optima Platforms - Initial License,Closed Won,33599,2021-10-13,2021-07-28,Event,Closed,True,True,,,9,,New Business,2021-07-28T00:00:00
4599,769,16,Summit Labs - Platform Deal,Prospecting,84851,2022-01-23,2021-05-19,,Pipeline,False,False,,,40,Executive alignment,New Business,2021-05-19T00:00:00
4600,197,9,Vertex Inc - Platform Deal,Closed Lost,82482,2024-12-16,2024-11-03,Inbound - Web,Omitted,False,True,CompetitorD,Lost to Status Quo,40,,New Business,2024-11-03T00:00:00
4601,265,11,Horizon Group - Platform Deal,Qualification,42987,2024-08-31,2024-01-22,Outbound - AE,Best Case,False,False,Open Source Alternative,,44,Legal review,New Business,2024-01-22T00:00:00
4602,283,16,Elevate Inc - Additional Seats,Qualification,7655,2025-05-23,2024-12-22,Inbound - Content,Best Case,False,False,CompetitorD,,34,POC setup,Expansion,2024-12-22T00:00:00
4603,302,5,Catalyst Partners - Platform Deal,Qualification,68952,2024-10-19,2024-03-29,Event,Best Case,False,False,CompetitorE,,19,POC setup,New Business,2024-03-29T00:00:00
4604,713,3,Quantum Group - Initial License,Prospecting,17951,2023-06-09,2023-01-06,Inbound - Content,Pipeline,False,False,CompetitorD,,35,Contract signing,New Business,2023-01-06T00:00:00
4605,51,6,Nexus Dynamics - New Business,Qualification,44801,2025-04-15,2024-10-18,Outbound - AE,Best Case,False,False,CompetitorD,,15,Schedule demo,New Business,2024-10-18T00:00:00
4606,741,12,Apex Corp - Initial License,Prospecting,28889,2024-05-07,2023-09-27,Inbound - Web,Pipeline,False,False,CompetitorE,,3,Reference call,New Business,2023-09-27T00:00:00
4607,325,9,Optima Services - Initial License,Prospecting,15411,2025-04-28,2024-11-11,Outbound - AE,Pipeline,False,False,CompetitorB,,2,Schedule demo,New Business,2024-11-11T00:00:00
4608,83,8,Global Dynamics - Initial License,Closed Won,33800,2024-12-31,2024-12-06,Outbound - AE,Closed,True,True,CompetitorD,,30,,New Business,2024-12-06T00:00:00
4609,840,4,Vanguard Systems - New Business,Closed Lost,46049,2024-09-25,2024-04-26,Inbound - Content,Omitted,False,True,CompetitorB,Price,5,,New Business,2024-04-26T00:00:00
4610,623,12,Velocity Services - Platform Deal,Prospecting,66958,2023-05-29,2022-09-04,Inbound - Content,Pipeline,False,False,CompetitorE,,32,Send proposal,New Business,2022-09-04T00:00:00
4611,507,13,Nova Services - Initial License,Discovery,41309,2025-05-14,2024-09-03,Product-Led,Pipeline,False,False,Open Source Alternative,,9,,New Business,2024-09-03T00:00:00
4612,391,3,Atlas Inc - Initial License,Qualification,136798,2022-04-17,2021-08-16,Partner Referral,Best Case,False,False,CompetitorD,,18,Executive alignment,New Business,2021-08-16T00:00:00
4613,968,2,Horizon Inc - New Business,Discovery,23719,2022-12-25,2022-07-13,Inbound - Content,Pipeline,False,False,CompetitorC,,9,POC setup,New Business,2022-07-13T00:00:00
4614,940,8,Vertex Inc - Platform Deal,Negotiation,235061,2022-08-14,2022-01-08,Inbound - Web,Commit,False,False,CompetitorC,,28,Legal review,New Business,2022-01-08T00:00:00
4615,227,3,Vanguard Technologies - Initial License,Proposal,159792,2024-02-21,2023-06-18,Inbound - Content,Best Case,False,False,,,17,Technical review,New Business,2023-06-18T00:00:00
4616,92,14,Synergy Partners - Platform Deal,Discovery,16511,2023-03-22,2022-12-25,Outbound - SDR,Pipeline,False,False,,,29,Technical review,New Business,2022-12-25T00:00:00
4617,59,15,Atlas Labs - Platform Deal,Qualification,28359,2024-06-24,2024-05-08,Partner Referral,Best Case,False,False,,,22,,New Business,2024-05-08T00:00:00
4618,432,9,Nexus Enterprises - Platform Deal,Closed Lost,199493,2023-06-23,2023-02-04,Event,Omitted,False,True,CompetitorC,Feature Gap,39,,New Business,2023-02-04T00:00:00
4619,433,11,Pacific Holdings - New Business,Closed Lost,142266,2024-12-31,2024-10-09,Event,Omitted,False,True,CompetitorA,Budget Cut,54,,New Business,2024-10-09T00:00:00
4620,592,1,Elevate Partners - New Business,Prospecting,225802,2022-11-04,2022-09-08,Webinar,Pipeline,False,False,,,28,POC setup,New Business,2022-09-08T00:00:00
4621,731,7,Acme Enterprises - Additional Seats,Discovery,22136,2024-10-10,2024-03-18,Partner Referral,Pipeline,False,False,,,9,,Expansion,2024-03-18T00:00:00
4622,407,1,Nova Holdings - Initial License,Prospecting,24628,2025-05-17,2024-12-29,Outbound - AE,Pipeline,False,False,,,6,Executive alignment,New Business,2024-12-29T00:00:00
4623,683,15,Optima Technologies - Initial License,Qualification,50763,2025-02-07,2024-10-10,Inbound - Content,Best Case,False,False,CompetitorB,,49,,New Business,2024-10-10T00:00:00
4624,590,15,Nova Services - Initial License,Prospecting,39540,2025-06-27,2024-11-17,Outbound - SDR,Pipeline,False,False,,,37,Contract signing,New Business,2024-11-17T00:00:00
4625,693,13,Apex Corp - New Business,Prospecting,226073,2025-05-06,2024-12-17,Inbound - Web,Pipeline,False,False,,,68,POC setup,New Business,2024-12-17T00:00:00
4626,686,16,Horizon Technologies - Platform Deal,Prospecting,119949,2024-03-25,2023-10-03,Partner Referral,Pipeline,False,False,Open Source Alternative,,14,,New Business,2023-10-03T00:00:00
4627,73,8,Nova Group - Initial License,Closed Lost,8479,2020-11-28,2020-11-05,Partner Referral,Omitted,False,True,Open Source Alternative,Champion Left,40,,New Business,2020-11-05T00:00:00
4628,818,10,Pacific Digital - New Business,Discovery,157235,2024-08-28,2023-12-25,,Pipeline,False,False,,,48,Legal review,New Business,2023-12-25T00:00:00
4629,898,8,Velocity Digital - New Business,Prospecting,24985,2024-05-26,2023-09-15,Inbound - Content,Pipeline,False,False,,,1,POC setup,New Business,2023-09-15T00:00:00
4630,889,13,Horizon Solutions - Platform Deal,Prospecting,689184,2024-11-08,2024-10-07,Outbound - AE,Pipeline,False,False,Open Source Alternative,,46,Legal review,New Business,2024-10-07T00:00:00
4631,676,4,Pinnacle Partners - New Business,Closed Lost,,2021-09-03,2021-06-14,Partner Referral,Omitted,False,True,CompetitorA,Budget Cut,28,,New Business,2021-06-14T00:00:00
4632,882,4,Pinnacle Analytics - Platform Deal,Proposal,16762,2025-05-29,2024-11-20,Outbound - SDR,Best Case,False,False,,,22,Contract signing,New Business,2024-11-20T00:00:00
4633,596,16,Fusion Dynamics - Platform Deal,Discovery,22222,2025-03-20,2024-07-23,Inbound - Content,Pipeline,False,False,,,28,Contract signing,New Business,2024-07-23T00:00:00
4634,839,9,Elevate Enterprises - Platform Deal,Closed Lost,150229,2024-12-31,2024-12-07,Outbound - SDR,Omitted,False,True,CompetitorD,No Decision,54,,New Business,2024-12-07T00:00:00
4635,874,6,Atlas Group - Expansion,Qualification,6168,2024-01-28,2023-07-20,Inbound - Web,Best Case,False,False,,,34,Technical review,Expansion,2023-07-20T00:00:00
4636,810,1,Velocity Analytics - Initial License,Qualification,188542,2024-10-10,2024-04-10,Outbound - SDR,Best Case,False,False,CompetitorC,,18,Technical review,New Business,2024-04-10T00:00:00
4637,160,15,Summit Inc - Platform Deal,Qualification,146707,2024-07-20,2024-07-25,Inbound - Content,Best Case,False,False,CompetitorE,,42,Send proposal,New Business,2024-07-25T00:00:00
4638,873,3,Pinnacle Services - New Business,Closed Lost,1123561,2022-06-13,2022-05-06,Product-Led,Omitted,False,True,CompetitorB,Price,22,,New Business,2022-05-06T00:00:00
4639,301,3,Atlas Partners - New Business,Qualification,10895,2025-03-22,2024-10-30,Inbound - Web,Best Case,False,False,CompetitorD,,41,Schedule demo,New Business,2024-10-30T00:00:00
4640,7,1,Elevate Dynamics - Platform Deal,Discovery,39688,2022-01-22,2021-08-07,Webinar,Pipeline,False,False,,,43,,New Business,2021-08-07T00:00:00
4641,78,14,Apex Inc - Platform Deal,Prospecting,47304,2024-05-07,2024-03-23,Partner Referral,Pipeline,False,False,CompetitorC,,78,,New Business,2024-03-23T00:00:00
4642,365,2,Velocity Networks - Additional Seats,Closed Won,14978,2024-11-14,2024-10-07,Outbound - SDR,Closed,True,True,Open Source Alternative,,23,,Expansion,2024-10-07T00:00:00
4643,426,7,Velocity Holdings - Initial License,Discovery,18076,2024-04-20,2024-01-21,Inbound - Content,Pipeline,False,False,,,55,,New Business,2024-01-21T00:00:00
4644,381,14,Nova Enterprises - Initial License,Proposal,31093,2024-06-27,2024-05-22,Event,Best Case,False,False,CompetitorC,,33,Contract signing,New Business,2024-05-22T00:00:00
4645,396,5,Synergy Inc - Platform Deal,Prospecting,10865,2022-10-16,2022-07-03,Event,Pipeline,False,False,CompetitorD,,2,,New Business,2022-07-03T00:00:00
4040,74,10,Acme Holdings - New Business,Qualification,52306,2024-10-31,2024-05-08,Product-Led,Best Case,False,False,CompetitorC,,60,,New Business,2024-05-08T00:00:00
4647,64,4,Synergy Inc - Initial License,Prospecting,37243,2024-08-20,2024-05-13,Webinar,Pipeline,False,False,CompetitorD,,20,Reference call,New Business,2024-05-13T00:00:00
4648,362,6,Optima Corp - Platform Deal,Qualification,81817,2024-10-17,2024-06-07,Partner Referral,Best Case,False,False,CompetitorD,,48,Technical review,New Business,2024-06-07T00:00:00
4649,281,10,Elevate Enterprises - Initial License,Prospecting,516852,2023-01-12,2022-07-17,Partner Referral,Pipeline,False,False,CompetitorB,,12,Legal review,New Business,2022-07-17T00:00:00
4650,591,15,Zenith Systems - Platform Deal,Closed Won,32578,2024-12-31,2024-12-15,Outbound - SDR,Closed,True,True,CompetitorA,,22,,New Business,2024-12-15T00:00:00
4651,625,1,Elevate Services - New Business,Qualification,46270,2025-04-24,2024-12-24,Product-Led,Best Case,False,False,,,1,Technical review,New Business,2024-12-24T00:00:00
768,649,10,Elevate Partners - Platform Deal,Qualification,952603,2024-07-22,2024-01-27,Inbound - Content,Best Case,False,False,CompetitorB,,64,Technical review,New Business,2024-01-27T00:00:00
4653,279,6,Velocity Holdings - Initial License,Discovery,43278,2023-12-07,2023-08-16,,Pipeline,False,False,CompetitorC,,38,Contract signing,New Business,2023-08-16T00:00:00
4654,782,3,Pacific Platforms - Expansion,Closed Won,12030,2024-07-27,2024-05-02,Event,Closed,True,True,Open Source Alternative,,31,,Expansion,2024-05-02T00:00:00
4655,310,8,Velocity Corp - Initial License,Qualification,41778,2024-12-01,2024-07-17,Inbound - Content,Best Case,False,False,Open Source Alternative,,43,Technical review,New Business,2024-07-17T00:00:00
4656,416,14,Velocity Enterprises - Initial License,Qualification,281947,2025-01-29,2024-09-15,Webinar,Best Case,False,False,CompetitorD,,73,Contract signing,New Business,2024-09-15T00:00:00
4657,755,2,Atlas Holdings - New Business,Qualification,144533,2023-04-16,2022-12-22,,Best Case,False,False,,,16,Schedule demo,New Business,2022-12-22T00:00:00
4658,150,7,Nexus Services - Platform Deal,Closed Lost,860170,2021-08-07,2021-04-02,Partner Referral,Omitted,False,True,CompetitorA,Champion Left,15,,New Business,2021-04-02T00:00:00
4659,297,8,Horizon Corp - New Business,Closed Won,85035,2024-12-31,2024-11-10,Outbound - SDR,Closed,True,True,,,41,,New Business,2024-11-10T00:00:00
4660,496,7,Global Group - New Business,Qualification,208630,2023-09-01,2023-04-13,Outbound - AE,Best Case,False,False,CompetitorB,,38,,New Business,2023-04-13T00:00:00
4661,90,16,Vertex Dynamics - Platform Deal,Negotiation,49967,2025-07-06,2024-11-10,Webinar,Commit,False,False,CompetitorC,,26,Contract signing,New Business,2024-11-10T00:00:00
4662,441,5,Summit Corp - Initial License,Qualification,12591,2022-05-22,2022-03-05,Outbound - AE,Best Case,False,False,,,59,Executive alignment,New Business,2022-03-05T00:00:00
4663,891,16,Pacific Systems - Initial License,Prospecting,31064,2025-06-03,2024-11-28,Partner Referral,Pipeline,False,False,CompetitorD,,43,Executive alignment,New Business,2024-11-28T00:00:00
4664,803,16,Synergy Analytics - Additional Seats,Closed Won,96314,2024-10-12,2024-09-11,Product-Led,Closed,True,True,CompetitorE,,57,,Expansion,2024-09-11T00:00:00
4665,240,8,Acme Dynamics - New Business,Qualification,83097,2025-03-05,2024-08-19,Webinar,Best Case,False,False,CompetitorC,,29,Send proposal,New Business,2024-08-19T00:00:00
4666,188,10,Summit Partners - New Business,Negotiation,20057,2022-08-11,2022-03-17,Webinar,Commit,False,False,CompetitorB,,41,Legal review,New Business,2022-03-17T00:00:00
4667,394,5,Quantum Solutions - New Business,Qualification,37475,2024-03-31,2024-01-10,Inbound - Content,Best Case,False,False,,,24,Technical review,New Business,2024-01-10T00:00:00
1579,203,15,Quantum Dynamics - Initial License,Proposal,327970,2023-04-02,2023-02-05,Webinar,Best Case,False,False,CompetitorD,,25,Schedule demo,New Business,2023-02-05T00:00:00
