tracker_id,call_id,tracker_name,tracker_category,mention_count
18835,8095,Risk - Budget Freeze,Risk,3
18836,8095,POC Requested,Buying Signal,6
18837,8095,Risk - No Decision Likely,Risk,1
18838,8096,Risk - Champion Leaving,Risk,8
18839,8096,Discount - End of Quarter,Discount,1
18840,8096,Pricing - Enterprise Tier,Pricing,5
18841,8096,Discount - Multi-Year Ask,Discount,2
18842,8096,Objection - Missing Feature,Objection,8
18843,8097,Security - GDPR Compliance,Security,8
18844,8097,Risk - Budget Freeze,Risk,1
18845,8099,Technical - Data Migration Plan,Technical,5
18846,8099,Pricing - Requested Quote,Pricing,2
18847,8099,Budget - Needs Approval,Budget,2
18848,8099,Pricing - Compared to Competitor,Pricing,2
18849,8101,Objection - Too Complex,Objection,6
18850,8101,Pricing - Requested Quote,Pricing,3
18851,8101,Discount - End of Quarter,Discount,8
18852,8102,Discount - End of Quarter,Discount,3
18853,8102,Budget - Approved,Budget,5
18854,8102,Competitor - Open Source Alternative,Competitor,4
18855,8104,Discount - Multi-Year Ask,Discount,2
18856,8104,Pricing - Enterprise Tier,Pricing,2
18857,8104,Risk - Legal Blockers,Risk,4
18858,8104,Next Steps Discussed,Buying Signal,6
18859,8104,Risk - Budget Freeze,Risk,4
18860,8104,Competitor - CompetitorC,Competitor,3
18861,8104,Competitor - CompetitorB,Competitor,6
18862,8105,Budget - Approved,Budget,2
18863,8105,Budget - Needs Approval,Budget,8
18864,8105,Pricing - Enterprise Tier,Pricing,4
18865,8105,Objection - Team Adoption Concern,Objection,3
18866,8105,Budget - Freeze Mentioned,Budget,8
18867,8105,Next Steps Discussed,Buying Signal,1
18868,8106,Risk - Champion Leaving,Risk,2
18869,8107,Objection - Missing Feature,Objection,3
18870,8107,Competitor - CompetitorB,Competitor,4
18871,8107,Decision Timeline Confirmed,Buying Signal,3
18872,8107,Objection - Team Adoption Concern,Objection,6
18873,8107,Budget - Freeze Mentioned,Budget,3
18874,8107,Discount - Competitive Match,Discount,6
18875,8107,Competitor - CompetitorD,Competitor,8
18876,8110,Budget - Reallocating Funds,Budget,5
18877,8110,Procurement Process Started,Buying Signal,4
18878,8110,,,7
18879,8111,Objection - Team Adoption Concern,Objection,5
18880,8111,Technical - Data Migration Plan,Technical,7
18881,8111,Security - Data Residency,Security,5
18882,8112,Pricing - Volume Discount,Pricing,2
18883,8112,Objection - Too Complex,Objection,6
18884,8112,Decision Maker Involved,Buying Signal,1
18885,8112,Discount - Competitive Match,Discount,-7
18886,8112,Risk - Champion Leaving,Risk,4
18887,8113,Risk - Delayed Timeline,Risk,2
18888,8113,Decision Maker Involved,Buying Signal,7
18889,8114,Budget - Needs Approval,Budget,4
18890,8116,Budget - Needs Approval,Budget,2
18891,8119,Budget - Reallocating Funds,Budget,1
18892,8119,Budget - Approved,Budget,2
18893,8122,,,4
18894,8122,Discount - Multi-Year Ask,Discount,5
18895,8122,Competitor - CompetitorE,Competitor,3
18896,8122,Pricing - Too Expensive Objection,Pricing,5
18897,8122,Technical - Performance Requirements,Technical,5
18898,8123,Objection - Team Adoption Concern,Objection,4
18899,8123,Discount - Competitive Match,Discount,8
18900,8123,Risk - Legal Blockers,Risk,2
18901,8123,Risk - Champion Leaving,Risk,1
18902,8123,Objection - Need More Stakeholder Buy-in,Objection,5
18903,8125,Technical - Performance Requirements,Technical,5
18904,8125,Pricing - Volume Discount,Pricing,4
18905,8125,Competitor - CompetitorD,Competitor,7
18906,8126,Contract Review Started,Buying Signal,3
18907,8126,Risk - Champion Leaving,Risk,5
18908,8126,Risk - Delayed Timeline,Risk,4
18909,8126,Competitor - CompetitorA,Competitor,3
18910,8126,Risk - No Decision Likely,Risk,6
18911,8128,Objection - Switching Cost,Objection,1
18912,8128,Risk - Budget Freeze,Risk,5
18913,8128,,,6
18914,8128,Technical - Custom Workflow Needs,Technical,8
18915,8128,Risk - Competitor Evaluation,Risk,8
18916,8128,Competitor - CompetitorE,Competitor,6
18917,8129,Risk - Legal Blockers,Risk,5
18918,8129,Technical - API Integration,Technical,1
18919,8129,Competitor - CompetitorA,Competitor,4
18920,8130,,,1
18921,8130,Pricing - Too Expensive Objection,Pricing,6
18922,8130,Security - GDPR Compliance,Security,2
18923,8130,Competitor - Open Source Alternative,Competitor,7
18924,8130,Pricing - Volume Discount,Pricing,6
18925,8133,Competitor - Open Source Alternative,Competitor,4
18926,8133,Risk - Budget Freeze,Risk,3
18927,8133,Next Steps Discussed,Buying Signal,5
18928,8133,Budget - Reallocating Funds,Budget,3
18929,8133,Technical - Performance Requirements,Technical,1
18930,8133,Security - GDPR Compliance,Security,3
18931,8133,Procurement Process Started,Buying Signal,5
18932,8135,Risk - Delayed Timeline,Risk,5
18933,8135,Pricing - Enterprise Tier,Pricing,3
18934,8135,Discount - End of Quarter,Discount,3
18935,8135,Discount - Competitive Match,Discount,7
18936,8136,Security - Penetration Testing,Security,4
18937,8136,Competitor - CompetitorC,Competitor,6
18938,8136,Technical - Performance Requirements,Technical,7
18939,8136,Decision Maker Involved,Buying Signal,2
18940,8136,Budget - Reallocating Funds,Budget,8
18941,8137,Budget - Freeze Mentioned,Budget,5
18942,8137,Reference Call Requested,Buying Signal,5
18943,8137,Competitor - CompetitorE,Competitor,8
18944,8137,Pricing - Requested Quote,Pricing,7
18945,8137,Competitor - CompetitorC,Competitor,8
18946,8137,Technical - Performance Requirements,Technical,6
18947,8138,Objection - Missing Feature,Objection,2
18948,8139,Pricing - Enterprise Tier,Pricing,1
18949,8139,Technical - Data Migration Plan,Technical,1
18950,8139,Pricing - Requested Quote,Pricing,7
18951,8142,Reference Call Requested,Buying Signal,3
18952,8142,POC Requested,Buying Signal,5
18953,8143,Risk - Delayed Timeline,Risk,8
18954,8143,Competitor - CompetitorD,Competitor,2
18955,8143,Competitor - CompetitorC,Competitor,1
18956,8143,Competitor - CompetitorE,Competitor,8
18957,8143,Competitor - CompetitorA,Competitor,8
18958,8144,Security - SSO Requirement,Security,1
18959,8144,Technical - Data Migration Plan,Technical,1
18960,8144,POC Requested,Buying Signal,7
18961,8144,Discount - End of Quarter,Discount,4
18962,8146,Security - Data Residency,Security,6
18963,8146,Objection - Too Complex,Objection,5
18964,8146,Technical - SSO / SAML Setup,Technical,8
18965,8146,Risk - Champion Leaving,Risk,5
18966,8147,Objection - Switching Cost,Objection,8
18967,8148,Pricing - Requested Quote,Pricing,1
18968,8149,Security - GDPR Compliance,Security,7
18969,8149,Budget - Freeze Mentioned,Budget,2
18970,8149,Pricing - Compared to Competitor,Pricing,4
18971,8151,Decision Maker Involved,Buying Signal,7
18972,8151,Procurement Process Started,Buying Signal,3
18973,8151,Risk - Competitor Evaluation,Risk,4
18974,8151,Risk - Budget Freeze,Risk,1
18975,8152,Technical - Performance Requirements,Technical,4
18976,8152,Competitor - CompetitorB,Competitor,5
18977,8152,Risk - Champion Leaving,Risk,1
18978,8153,Technical - SSO / SAML Setup,Technical,2
18979,8153,Security - SOC2 Compliance,Security,2
18980,8153,Discount - Competitive Match,Discount,5
18981,8156,POC Requested,Buying Signal,8
18982,8159,Pricing - Too Expensive Objection,Pricing,8
18983,8159,Competitor - Open Source Alternative,Competitor,5
18984,8159,Discount - End of Quarter,Discount,7
18985,8159,Pricing - Volume Discount,Pricing,4
18986,8160,Pricing - Volume Discount,Pricing,2
18987,8161,Security - Data Residency,Security,1
18988,8163,Budget - Reallocating Funds,Budget,4
18989,8163,Pricing - Compared to Competitor,Pricing,1
18990,8163,Security - SSO Requirement,Security,6
18991,8163,Technical - Performance Requirements,Technical,1
18992,8164,Objection - Switching Cost,Objection,4
18993,8164,Pricing - Too Expensive Objection,Pricing,3
18994,8164,Contract Review Started,Buying Signal,2
18995,8165,Budget - Freeze Mentioned,Budget,-2
18996,8165,Risk - No Decision Likely,Risk,7
18997,8166,Competitor - CompetitorE,Competitor,8
18998,8170,,,8
18999,8170,Objection - Team Adoption Concern,Objection,2
19000,8170,Risk - Delayed Timeline,Risk,1
19001,8171,Competitor - CompetitorC,Competitor,3
19002,8171,Competitor - CompetitorB,Competitor,8
19003,8171,Objection - Too Complex,Objection,3
19004,8172,Risk - Champion Leaving,Risk,2
19005,8172,Pricing - Enterprise Tier,Pricing,2
19006,8172,Competitor - CompetitorE,Competitor,7
19007,8172,Objection - Need More Stakeholder Buy-in,Objection,5
19008,8174,Budget - Freeze Mentioned,Budget,7
19009,8174,Budget - Reallocating Funds,Budget,7
19010,8174,Competitor - CompetitorB,Competitor,8
19011,8175,Pricing - Volume Discount,Pricing,4
19012,8175,Decision Timeline Confirmed,Buying Signal,1
19013,8175,Objection - Switching Cost,Objection,3
19014,8175,POC Requested,Buying Signal,6
19015,8177,POC Requested,Buying Signal,3
19016,8177,Discount - Competitive Match,Discount,2
19017,8180,Technical - API Integration,Technical,4
19018,8181,Reference Call Requested,Buying Signal,5
19019,8181,Pricing - Volume Discount,Pricing,2
19020,8184,Objection - Missing Feature,Objection,4
19021,8184,Risk - Delayed Timeline,Risk,7
19022,8184,Budget - Freeze Mentioned,Budget,6
19023,8187,,,1
19024,8187,Discount - End of Quarter,Discount,5
19025,8189,Discount - Multi-Year Ask,Discount,3
19026,8189,Technical - SSO / SAML Setup,Technical,2
19027,8189,Budget - Reallocating Funds,Budget,5
19028,8189,Discount - Competitive Match,Discount,1
19029,8189,Technical - Custom Workflow Needs,Technical,6
19030,8189,Objection - Missing Feature,Objection,3
19031,8190,Security - SSO Requirement,Security,1
19032,8190,Budget - Freeze Mentioned,Budget,7
19033,8190,Risk - Champion Leaving,Risk,7
19034,8191,Decision Timeline Confirmed,Buying Signal,1
19035,8191,Contract Review Started,Buying Signal,7
19036,8191,Reference Call Requested,Buying Signal,7
19037,8192,Contract Review Started,Buying Signal,5
19038,8193,Discount - End of Quarter,Discount,3
19039,8193,Technical - API Integration,Technical,4
19040,8194,Technical - API Integration,Technical,5
19041,8195,Pricing - Compared to Competitor,Pricing,7
19042,8195,Objection - Team Adoption Concern,Objection,4
19043,8195,POC Requested,Buying Signal,4
19044,8195,Budget - Needs Approval,Budget,4
19045,8195,Technical - API Integration,Technical,3
19046,8195,Decision Maker Involved,Buying Signal,8
19047,8196,,,1
19048,8196,Contract Review Started,Buying Signal,3
19049,8196,Objection - Missing Feature,Objection,4
19050,8196,Competitor - CompetitorB,Competitor,4
19051,8197,Technical - SSO / SAML Setup,Technical,1
19052,8197,Technical - API Integration,Technical,1
19053,8197,Competitor - CompetitorC,Competitor,3
19054,8197,Risk - Legal Blockers,Risk,7
19055,8198,Technical - Performance Requirements,Technical,2
19056,8198,Procurement Process Started,Buying Signal,1
19057,8198,Reference Call Requested,Buying Signal,1
19058,8199,Next Steps Discussed,Buying Signal,4
19059,8199,Risk - Delayed Timeline,Risk,3
19060,8200,Contract Review Started,Buying Signal,8
19061,8200,Competitor - CompetitorA,Competitor,8
19062,8200,Technical - Data Migration Plan,Technical,6
19063,8200,Objection - Missing Feature,Objection,8
19064,8200,Reference Call Requested,Buying Signal,1
19065,8200,Technical - SSO / SAML Setup,Technical,1
19066,8200,Risk - Legal Blockers,Risk,1
19067,8202,Pricing - Volume Discount,Pricing,1
19068,8202,Competitor - CompetitorA,Competitor,3
19069,8202,Competitor - Open Source Alternative,Competitor,3
19070,8204,Pricing - Compared to Competitor,Pricing,2
19071,8204,Discount - Competitive Match,Discount,3
19072,8205,Pricing - Too Expensive Objection,Pricing,5
19073,8205,Objection - Team Adoption Concern,Objection,3
19074,8209,Pricing - Requested Quote,Pricing,6
19075,8209,Reference Call Requested,Buying Signal,4
19076,8213,Objection - Switching Cost,Objection,4
19077,8213,Discount - Multi-Year Ask,Discount,5
19078,8213,Risk - Stakeholder Pushback,Risk,8
19079,8213,Risk - No Decision Likely,Risk,3
19080,8214,Discount - Multi-Year Ask,Discount,2
19081,8214,Security - SSO Requirement,Security,8
19082,8214,Discount - Competitive Match,Discount,8
19083,8214,Next Steps Discussed,Buying Signal,8
19084,8214,Procurement Process Started,Buying Signal,-5
19085,8215,Competitor - CompetitorD,Competitor,1
19086,8215,Risk - Delayed Timeline,Risk,7
19087,8215,Pricing - Requested Quote,Pricing,6
19088,8215,Contract Review Started,Buying Signal,8
19089,8216,Risk - Stakeholder Pushback,Risk,3
19090,8216,Risk - Champion Leaving,Risk,2
19091,8216,Budget - Needs Approval,Budget,1
19092,8216,Objection - Too Complex,Objection,1
19093,8216,Risk - Budget Freeze,Risk,2
19094,8216,Competitor - CompetitorA,Competitor,4
19095,8220,Budget - Reallocating Funds,Budget,5
19096,8220,Pricing - Requested Quote,Pricing,-6
19097,8220,Next Steps Discussed,Buying Signal,5
19098,8220,Risk - Stakeholder Pushback,Risk,1
19099,8220,Competitor - Open Source Alternative,Competitor,5
19100,8221,Discount - Competitive Match,Discount,7
19101,8221,Budget - Freeze Mentioned,Budget,6
19102,8221,Budget - Reallocating Funds,Budget,7
19103,8221,Decision Maker Involved,Buying Signal,8
19104,8221,Security - SSO Requirement,Security,3
19105,8221,Competitor - CompetitorE,Competitor,1
19106,8224,Budget - Freeze Mentioned,Budget,5
19107,8224,Security - Data Residency,Security,6
19108,8224,Risk - No Decision Likely,Risk,2
19109,8226,Pricing - Compared to Competitor,Pricing,3
19110,8226,Objection - Need More Stakeholder Buy-in,Objection,8
19111,8226,Discount - Multi-Year Ask,Discount,6
19112,8226,Discount - Competitive Match,Discount,1
19113,8229,Decision Timeline Confirmed,Buying Signal,8
19114,8229,Discount - End of Quarter,Discount,2
19115,8229,Security - GDPR Compliance,Security,6
19116,8229,Security - SOC2 Compliance,Security,1
19117,8229,Decision Maker Involved,Buying Signal,1
19118,8229,Discount - Competitive Match,Discount,2
19119,8229,Competitor - CompetitorC,Competitor,6
19120,8230,Decision Maker Involved,Buying Signal,4
19121,8230,Pricing - Volume Discount,Pricing,6
19122,8230,Technical - Custom Workflow Needs,Technical,2
19123,8230,Competitor - CompetitorE,Competitor,3
19124,8230,Budget - Freeze Mentioned,Budget,3
19125,8231,,,5
19126,8232,Competitor - Open Source Alternative,Competitor,2
19127,8232,Risk - No Decision Likely,Risk,2
19128,8232,Discount - End of Quarter,Discount,4
19129,8234,Contract Review Started,Buying Signal,5
19130,8235,Discount - End of Quarter,Discount,7
19131,8236,Risk - Champion Leaving,Risk,7
19132,8236,Risk - Legal Blockers,Risk,1
19133,8236,Contract Review Started,Buying Signal,6
19134,8236,Discount - Multi-Year Ask,Discount,5
19135,8241,Pricing - Enterprise Tier,Pricing,6
19136,8241,Pricing - Volume Discount,Pricing,8
19137,8241,Objection - Team Adoption Concern,Objection,1
19138,8245,Decision Timeline Confirmed,Buying Signal,1
19139,8245,Risk - Budget Freeze,Risk,1
19140,8245,Pricing - Requested Quote,Pricing,7
19141,8245,Pricing - Volume Discount,Pricing,6
19142,8245,Pricing - Compared to Competitor,Pricing,3
19143,8246,Security - SSO Requirement,Security,5
19144,8246,Budget - Needs Approval,Budget,3
19145,8246,Technical - API Integration,Technical,6
19146,8246,Budget - Reallocating Funds,Budget,5
19147,8249,Technical - API Integration,Technical,7
19148,8249,Decision Timeline Confirmed,Buying Signal,5
19149,8249,Pricing - Too Expensive Objection,Pricing,2
19150,8249,Reference Call Requested,Buying Signal,7
19151,8249,Procurement Process Started,Buying Signal,2
19152,8250,,,8
19153,8250,Risk - Champion Leaving,Risk,3
19154,8250,Objection - Missing Feature,Objection,3
19155,8250,Technical - Performance Requirements,Technical,4
19156,8251,Competitor - CompetitorA,Competitor,6
19157,8251,Discount - End of Quarter,Discount,5
19158,8251,,,7
19159,8254,Technical - Custom Workflow Needs,Technical,6
19160,8255,Next Steps Discussed,Buying Signal,8
19161,8255,Budget - Needs Approval,Budget,5
19162,8256,Risk - Champion Leaving,Risk,3
19163,8256,Risk - Legal Blockers,Risk,6
19164,8256,Competitor - CompetitorD,Competitor,7
19165,8256,Technical - Performance Requirements,Technical,5
19166,8258,POC Requested,Buying Signal,3
19167,8258,Objection - Switching Cost,Objection,3
