call_id,opp_id,owner_id,call_date,duration_minutes,direction,call_type,disposition,num_participants,talk_ratio_rep,longest_monologue_sec,question_count,next_steps_mentioned
7257,3855,12,2023-05-12T10:30:00,53,Outbound,Check-In,Rescheduled,1,,,0,False
7258,3693,15,2024-05-18T12:45:00,20,Outbound,Technical Deep Dive,Completed,7,0.72,201,6,False
7259,4541,11,2022-08-26T17:15:00,57,Inbound,Demo,Completed,3,0.39,31,7,False
7260,3794,14,2024-12-25T08:45:00,53,Inbound,Discovery,Completed,6,0.56,237,6,True
7261,1849,8,2024-07-20T12:45:00,19,Outbound,Check-In,Completed,2,0.63,78,19,False
7262,3728,2,2021-05-17T16:00:00,0,Outbound,Negotiation,No Show,1,,,0,False
7263,1988,16,2024-11-05T14:00:00,0,Outbound,QBR,No Show,1,,,0,False
7264,2215,6,2024-12-12T13:30:00,16,Inbound,Discovery,Completed,8,0.48,86,6,False
7265,3833,2,2022-05-20T14:00:00,39,Outbound,Negotiation,Completed,6,0.57,147,7,True
7266,3547,2,2024-11-19T12:45:00,23,Outbound,Follow-Up,Completed,6,0.54,115,24,True
7267,2222,4,2023-04-19T10:00:00,23,Outbound,Negotiation,Completed,7,0.56,229,16,False
7268,1432,10,2023-06-26T15:30:00,35,Inbound,Demo,Completed,7,0.51,151,15,False
7269,4269,14,2024-02-14T15:45:00,18,Outbound,Check-In,Completed,4,0.49,183,9,False
7270,2750,9,2030-06-15T10:00:00,56,Inbound,Demo,Rescheduled,1,,,0,False
7271,4572,1,2024-06-11T11:30:00,41,Inbound,Discovery,Completed,5,0.52,138,12,False
7272,2250,15,2024-12-19T14:45:00,36,Outbound,Check-In,Completed,8,0.49,80,4,False
7273,979,10,2023-10-22T16:30:00,44,Outbound,Demo,Completed,5,0.62,30,9,False
7274,905,5,2024-12-22T11:30:00,50,Outbound,QBR,Completed,8,0.78,38,12,True
7275,4820,6,2024-04-11T14:00:00,38,Inbound,QBR,Completed,7,0.36,145,9,True
7276,4099,7,2024-12-20T12:45:00,35,Inbound,Check-In,Completed,8,0.54,113,9,True
7277,3815,6,2020-12-08T10:45:00,19,Inbound,Negotiation,Completed,3,0.36,152,7,False
7278,3501,3,2023-11-15T11:00:00,1,Outbound,Follow-Up,Voicemail,1,,,0,False
7279,2899,5,2024-12-25T12:00:00,15,Outbound,Follow-Up,Completed,2,0.53,77,18,False
7280,2481,3,2024-09-29T16:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
7281,4941,6,2023-04-17T13:30:00,34,Outbound,Demo,Completed,6,0.46,81,20,True
7282,3158,16,2024-11-08T13:15:00,38,Outbound,Negotiation,Completed,3,1.05,278,4,False
7283,485,15,2024-04-12T16:00:00,27,Outbound,Negotiation,Completed,4,0.71,223,12,False
7284,1530,16,2024-12-13T09:00:00,34,Outbound,QBR,Completed,7,0.49,143,4,False
7285,4593,10,2023-02-23T15:00:00,33,Outbound,Technical Deep Dive,Completed,8,0.56,51,3,True
7286,2542,3,2024-12-16T14:45:00,39,Outbound,Check-In,Completed,7,0.48,237,6,True
7287,773,10,2023-10-03T11:30:00,44,Outbound,Check-In,Completed,4,0.51,132,8,False
7288,1939,16,2024-11-07T10:15:00,36,Outbound,Check-In,Completed,8,0.55,144,16,True
7289,637,12,2024-12-29T13:45:00,27,Outbound,Demo,Completed,2,0.48,155,10,False
7290,1386,16,2024-05-20T14:45:00,23,Outbound,Technical Deep Dive,Completed,5,0.55,73,13,True
7291,2776,1,2024-09-20T14:15:00,32,Outbound,Follow-Up,Completed,5,0.69,86,16,True
7292,362,9,2024-02-01T10:30:00,0,Inbound,Demo,No Show,1,,,0,False
7293,2628,14,2024-10-05T13:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
7294,1567,5,2020-09-18T10:45:00,3,Outbound,Discovery,Voicemail,1,,,0,False
7295,4366,14,2024-12-28T14:30:00,47,Outbound,Negotiation,Completed,3,0.5,35,13,False
7296,2420,8,2030-06-15T10:00:00,35,Outbound,QBR,Completed,7,1.27,55,15,True
7297,3440,5,2024-11-26T16:30:00,1,Outbound,Discovery,Voicemail,1,,,0,False
7298,2356,12,2023-12-09T09:30:00,24,Outbound,QBR,Rescheduled,1,,,0,False
7299,2193,15,2023-01-09T12:45:00,60,Outbound,Demo,Completed,7,0.71,203,6,False
7300,184,3,2023-06-15T10:30:00,39,Outbound,Check-In,Completed,5,0.64,224,15,True
7301,830,10,2024-12-13T13:30:00,36,Outbound,Technical Deep Dive,Completed,6,0.58,239,15,True
7302,68,2,2024-10-28T14:00:00,35,Outbound,QBR,Completed,5,0.48,198,7,True
7303,3932,2,2021-10-21T13:15:00,53,Outbound,Discovery,Completed,4,0.26,129,19,True
7304,1173,16,2024-12-22T11:15:00,0,Outbound,Follow-Up,No Show,1,,,0,False
7305,876,3,2023-02-19T12:45:00,2,Outbound,Negotiation,Voicemail,1,,,0,False
7306,337,2,2024-07-26T14:45:00,53,Outbound,Check-In,Completed,7,0.49,147,26,True
7307,134,7,2024-02-28T16:00:00,23,Outbound,Technical Deep Dive,Completed,7,0.57,215,4,True
7308,4567,9,2024-04-09T15:30:00,29,Outbound,Check-In,Completed,8,0.5,33,13,True
7309,3379,5,2023-03-31T12:00:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
7310,3723,1,2023-12-16T09:30:00,44,Inbound,Check-In,Completed,6,0.34,68,15,True
7311,223,9,2024-11-11T09:00:00,38,Outbound,Negotiation,Completed,8,0.52,206,13,False
7312,2962,16,2024-10-09T15:15:00,49,Outbound,Discovery,Completed,4,0.49,65,6,True
7313,3983,16,2024-12-26T11:30:00,17,Inbound,Negotiation,Completed,7,0.51,48,8,True
7314,2831,14,2023-04-29T14:00:00,19,Outbound,Discovery,Completed,7,0.55,75,5,True
7315,2055,14,2024-03-10T11:30:00,49,Inbound,Negotiation,Completed,7,0.68,94,7,False
7316,1988,16,2024-12-19T13:00:00,44,Outbound,Technical Deep Dive,Completed,6,0.52,219,8,False
7317,2738,14,2023-05-09T13:15:00,44,Inbound,QBR,Rescheduled,1,,,0,False
7318,2244,11,2023-11-21T17:00:00,20,Outbound,Demo,Completed,5,0.41,54,12,True
7319,464,14,2022-08-07T14:30:00,35,Outbound,Check-In,Completed,7,0.51,164,6,True
7320,2590,7,2024-12-27T12:00:00,58,Outbound,Technical Deep Dive,Completed,5,0.67,43,16,True
7321,185,8,2024-12-04T11:45:00,30,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
7322,3915,6,2023-07-26T15:15:00,24,Outbound,Negotiation,Completed,7,0.62,80,12,False
7323,1766,7,2024-12-15T09:15:00,25,Inbound,Negotiation,Completed,5,0.36,194,19,True
7324,4720,16,2023-08-08T13:45:00,33,Inbound,Check-In,Completed,8,0.46,73,12,False
7325,1497,11,2030-06-15T10:00:00,42,Outbound,Technical Deep Dive,Completed,7,1.12,198,4,False
7326,1073,10,2022-04-14T12:30:00,24,Inbound,Demo,Completed,6,0.52,190,6,True
7327,4637,15,2024-11-07T09:15:00,38,Inbound,Technical Deep Dive,Completed,7,0.42,71,16,False
7328,1791,13,2023-05-23T13:30:00,29,Inbound,Technical Deep Dive,Completed,7,0.82,268,9,False
7329,3314,4,2024-11-17T13:15:00,22,Inbound,Technical Deep Dive,Completed,3,0.67,168,11,False
7330,1708,12,2024-09-30T10:00:00,17,Inbound,QBR,Completed,7,0.66,220,4,True
7331,1410,1,2024-12-16T10:30:00,33,Outbound,QBR,Completed,6,0.45,96,10,False
7332,3578,4,2022-03-09T13:00:00,23,Outbound,Negotiation,Completed,2,0.62,91,13,True
7333,4751,4,2023-07-20T17:45:00,21,Inbound,QBR,Completed,3,0.39,87,13,False
7334,4381,7,2023-12-25T15:15:00,17,Outbound,Discovery,Completed,5,0.44,200,10,True
7335,1148,6,2024-08-21T15:45:00,49,Outbound,Follow-Up,Completed,2,0.32,50,25,True
7336,2192,16,2024-08-26T14:30:00,59,Outbound,Follow-Up,Completed,4,0.74,193,14,False
7337,685,9,2024-07-19T11:00:00,60,Outbound,Technical Deep Dive,Completed,3,0.53,230,10,False
7338,2779,5,2023-12-16T13:30:00,58,Inbound,Check-In,Completed,7,0.44,126,4,False
7339,1696,13,2024-12-07T14:45:00,33,Inbound,Demo,Rescheduled,1,,,0,False
7340,435,16,2024-08-08T16:00:00,16,Outbound,Demo,Completed,8,0.65,234,3,True
7341,2337,4,2024-12-17T11:15:00,35,Outbound,Check-In,Rescheduled,1,,,0,False
7342,2102,4,2024-11-24T13:30:00,0,Outbound,Demo,No Show,1,,,0,False
7343,1753,12,2024-01-18T11:15:00,47,Inbound,Discovery,Completed,2,0.65,171,12,True
7344,4901,4,2021-01-15T17:00:00,37,Inbound,Negotiation,Completed,3,0.64,174,10,True
7345,2661,12,2024-01-22T12:00:00,51,Outbound,Check-In,Completed,6,0.44,174,5,True
7346,290,7,2024-11-26T14:45:00,30,Inbound,Follow-Up,Completed,3,0.51,164,18,True
7347,3795,6,2030-06-15T10:00:00,33,Outbound,Negotiation,Completed,8,1.4,185,4,False
7348,1440,16,2024-12-05T11:00:00,-37,Outbound,Negotiation,Completed,4,0.57,217,6,False
7349,1584,13,2024-09-26T14:30:00,0,Outbound,Check-In,No Show,1,,,0,False
7350,2385,4,2023-11-13T12:15:00,20,Inbound,Discovery,Rescheduled,1,,,0,False
7351,2601,13,2024-02-15T11:30:00,23,Outbound,Follow-Up,Completed,5,0.61,120,7,True
7352,1708,12,2024-09-21T08:15:00,50,Outbound,Discovery,Completed,5,0.61,166,17,False
7353,3813,1,2024-10-29T17:15:00,16,Outbound,Technical Deep Dive,Completed,3,0.4,205,14,False
7354,4559,1,2024-12-03T15:00:00,31,Inbound,Check-In,Rescheduled,1,,,0,False
7355,2818,16,2024-12-25T10:15:00,,Outbound,Demo,Completed,7,0.86,185,3,False
7356,2479,16,2023-05-27T14:30:00,38,Inbound,Demo,Completed,2,0.67,128,3,False
7357,3630,4,2023-11-05T14:30:00,37,Inbound,Discovery,Completed,6,0.5,91,14,True
7358,1643,2,2023-04-02T09:00:00,58,Inbound,Negotiation,Completed,3,0.46,229,9,True
7359,2124,2,2022-09-05T14:30:00,36,Inbound,Check-In,Completed,2,0.41,138,15,True
7360,1050,15,2021-04-27T15:30:00,20,Outbound,Negotiation,Rescheduled,1,,,0,False
7361,1374,13,2024-12-05T12:15:00,51,Outbound,QBR,Completed,6,0.76,121,11,False
7362,4502,11,2024-11-26T11:45:00,38,Outbound,Demo,Completed,8,0.48,146,12,True
7363,119,14,2024-04-13T14:15:00,35,Outbound,QBR,Completed,4,0.75,97,2,False
7364,3400,4,2023-06-30T14:15:00,44,Inbound,Technical Deep Dive,Completed,8,0.56,202,10,True
7365,523,8,2022-02-14T15:45:00,51,Inbound,Technical Deep Dive,Completed,2,0.59,274,11,True
7366,2130,10,2023-02-21T17:45:00,47,Outbound,QBR,Completed,5,0.56,236,1,True
7367,2047,15,2024-12-03T16:15:00,18,Outbound,Negotiation,Completed,5,0.43,117,15,False
7368,2091,7,2024-05-18T12:30:00,,Outbound,Follow-Up,Completed,6,0.79,109,11,False
7369,4517,8,2023-12-10T12:30:00,57,Outbound,QBR,Completed,7,0.48,67,20,True
7370,3650,1,2024-12-04T12:15:00,52,Outbound,Technical Deep Dive,Completed,4,0.64,111,7,True
7371,1373,1,2022-03-03T12:45:00,58,Inbound,QBR,Completed,8,0.59,66,7,True
7372,92,14,2022-03-13T13:45:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
7373,331,10,2024-12-29T10:00:00,0,Outbound,Check-In,No Show,1,,,0,False
7374,1674,8,2024-12-22T12:15:00,-50,Outbound,Negotiation,Completed,4,0.47,73,20,True
7375,500,9,2023-09-25T08:00:00,24,Outbound,Check-In,Completed,6,0.75,135,9,False
7376,1979,13,2024-11-20T15:15:00,43,Inbound,Discovery,Completed,4,0.77,113,8,False
7377,48,6,2022-07-11T15:00:00,25,Outbound,Technical Deep Dive,Completed,5,0.45,119,17,False
7378,3171,11,2024-12-06T17:45:00,28,Outbound,Technical Deep Dive,Completed,4,0.61,163,4,True
7379,3655,1,2023-05-14T14:30:00,0,Outbound,Technical Deep Dive,No Show,1,,,0,False
7380,2450,14,2023-10-30T08:30:00,30,Outbound,Check-In,Completed,3,0.68,224,11,False
7381,1805,7,2024-03-20T15:45:00,0,Inbound,QBR,No Show,1,,,0,False
7382,4618,9,2023-06-02T15:00:00,51,Outbound,QBR,Completed,2,0.61,156,1,False
7383,3502,14,2024-07-11T12:30:00,33,Inbound,Negotiation,Completed,4,0.43,164,15,True
7384,225,15,2024-10-05T12:45:00,52,Outbound,Discovery,Completed,2,0.54,165,4,False
7385,3523,6,2024-12-15T16:15:00,47,Inbound,QBR,Completed,7,0.35,30,15,False
7386,1953,7,2024-06-15T15:30:00,26,Outbound,Discovery,Completed,3,0.36,101,23,True
7387,116,1,2024-01-02T16:00:00,46,Outbound,Technical Deep Dive,Completed,2,0.54,142,20,False
7388,1666,16,2024-09-18T13:30:00,31,Inbound,Discovery,Completed,6,0.68,44,8,False
7389,3968,13,2023-02-21T14:30:00,17,Outbound,Technical Deep Dive,Completed,6,0.73,110,10,False
7390,3196,13,2023-09-22T16:30:00,25,Inbound,Negotiation,Completed,4,0.48,94,2,True
7391,362,9,2024-01-05T17:00:00,44,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
7392,3172,5,2024-07-22T16:15:00,29,Outbound,QBR,Completed,2,0.84,168,8,False
7393,28,16,2024-10-23T14:00:00,0,Outbound,Discovery,No Show,1,,,0,False
7394,154,3,2022-07-07T12:00:00,58,Outbound,Demo,Completed,8,0.38,118,10,False
7395,2773,15,2023-05-15T15:45:00,20,Inbound,Negotiation,Completed,5,0.58,210,3,True
7396,3279,1,2024-08-27T12:00:00,16,Outbound,Discovery,Completed,3,0.39,171,8,True
7397,1136,3,2024-03-01T15:45:00,33,Inbound,Follow-Up,Completed,7,0.55,159,22,False
7398,4168,13,2022-04-04T09:00:00,24,Inbound,Negotiation,Completed,2,0.62,234,7,False
7399,4335,10,2024-12-31T12:15:00,0,Outbound,Demo,No Show,1,,,0,False
7400,4500,10,2022-09-17T14:15:00,60,Inbound,Demo,Completed,3,0.87,70,13,False
7401,1331,9,2023-10-05T09:15:00,50,Inbound,Demo,Completed,2,0.61,37,13,False
7402,4033,12,2024-06-21T13:45:00,39,Outbound,Follow-Up,Rescheduled,1,,,0,False
7403,1930,12,2023-12-26T14:30:00,2,Outbound,Technical Deep Dive,Voicemail,1,,,0,False
7404,1682,2,2023-10-28T10:00:00,32,Outbound,Follow-Up,Completed,5,0.41,33,22,False
7405,522,2,2024-04-24T12:45:00,22,Outbound,Negotiation,Completed,2,1.07,32,4,True
7406,4390,13,2024-12-10T11:45:00,28,Inbound,Discovery,Completed,8,1.1,155,4,True
7407,4908,6,2021-02-24T12:15:00,2,Inbound,Check-In,Voicemail,1,,,0,False
7408,3207,4,2023-01-15T10:45:00,27,Inbound,Check-In,Completed,5,0.38,144,7,False
7409,468,12,2023-10-22T10:45:00,32,Outbound,Technical Deep Dive,Completed,3,0.83,196,6,True
7410,19,1,2021-09-28T12:15:00,40,Outbound,QBR,Completed,2,0.55,84,14,True
7411,4865,15,2024-10-23T11:15:00,37,Inbound,Technical Deep Dive,Rescheduled,1,,,0,False
7412,250,1,2023-12-20T15:30:00,17,Outbound,Negotiation,Completed,2,0.47,58,12,True
7413,3059,7,2024-11-30T10:15:00,39,Inbound,Demo,Rescheduled,1,,,0,False
7414,4846,5,2023-08-13T15:45:00,22,Outbound,QBR,Rescheduled,1,,,0,False
7415,1990,15,2024-09-23T10:45:00,48,Inbound,Check-In,Completed,4,0.67,238,15,True
7416,3477,3,2022-08-25T16:45:00,37,Inbound,Follow-Up,Completed,3,0.49,122,30,True
7417,1906,1,2024-10-26T11:45:00,32,Outbound,Follow-Up,Completed,3,0.48,151,25,True
7418,4777,5,2024-12-08T14:00:00,43,Outbound,Follow-Up,Completed,8,0.4,67,18,False
7419,1163,9,2020-05-12T10:00:00,51,Outbound,Check-In,Completed,3,0.59,253,13,False
7420,2925,1,2024-11-23T10:15:00,35,Outbound,Discovery,Completed,8,0.63,92,18,False
7421,2725,13,2024-11-09T10:00:00,34,Inbound,Negotiation,Completed,7,0.6,134,4,False
7422,1085,8,2024-12-26T15:15:00,,Outbound,QBR,No Show,1,,,0,False
7423,2800,3,2024-07-15T15:15:00,30,Outbound,Follow-Up,Completed,7,0.57,240,9,True
7424,24,12,2022-11-16T12:30:00,36,Outbound,Check-In,Completed,5,0.39,159,8,True
7425,930,4,2022-08-29T10:15:00,56,Outbound,Technical Deep Dive,Completed,8,0.66,133,3,True
7426,4795,11,2024-01-24T09:45:00,35,Inbound,Check-In,Completed,5,0.58,264,1,False
7427,4054,11,2022-06-07T15:15:00,33,Inbound,QBR,Completed,7,1.24,52,11,True
7428,1215,2,2024-03-13T10:00:00,53,Outbound,Check-In,Completed,7,1.34,198,19,True
7429,393,15,2024-10-31T15:00:00,27,Outbound,Demo,Completed,7,0.82,111,4,False
7430,1815,2,2024-12-20T10:15:00,57,Outbound,Discovery,Rescheduled,1,,,0,False
7431,1143,13,2023-01-29T12:45:00,33,Outbound,Negotiation,Completed,4,0.76,65,14,True
7432,367,16,2024-12-01T15:15:00,24,Outbound,Check-In,Rescheduled,1,,,0,False
7433,563,10,2023-09-30T13:15:00,42,Outbound,Negotiation,Completed,6,0.59,236,7,False
7434,3729,15,2024-10-17T09:15:00,19,Outbound,Technical Deep Dive,Rescheduled,1,,,0,False
7435,2344,2,2024-12-28T11:00:00,39,Outbound,Check-In,Completed,2,0.69,111,6,True
7436,4650,15,2024-12-02T14:00:00,60,Outbound,Demo,Completed,8,0.54,117,13,False
7437,614,5,2022-12-14T13:00:00,56,Outbound,Negotiation,Completed,6,0.38,181,19,True
7438,3681,3,2024-12-31T16:00:00,28,Outbound,Negotiation,Completed,5,0.43,111,18,True
7439,1904,4,2024-07-21T13:45:00,42,Outbound,Technical Deep Dive,Completed,4,0.41,206,15,True
7440,1687,16,2024-10-26T14:45:00,41,Inbound,Check-In,Completed,7,0.72,32,5,False
7441,1663,6,2024-11-27T12:00:00,55,Outbound,Discovery,Completed,5,0.64,224,9,False
7442,768,10,2030-06-15T10:00:00,19,Outbound,Follow-Up,Completed,6,0.49,71,8,True
7443,1479,2,2024-10-19T12:15:00,39,Outbound,Demo,Completed,6,0.63,148,15,False
7444,1240,13,2024-06-01T13:30:00,37,Outbound,QBR,Completed,5,0.64,236,8,False
7445,3733,9,2023-11-23T13:30:00,49,Inbound,Demo,Completed,4,0.55,189,6,False
7446,4587,15,2024-09-29T11:00:00,0,Outbound,Follow-Up,No Show,1,,,0,False
7447,4789,1,2021-06-24T12:30:00,17,Inbound,Demo,Completed,5,0.4,159,16,True
7448,707,4,2024-08-31T12:45:00,53,Outbound,Discovery,Completed,8,0.51,38,2,False
7449,4529,13,2022-09-19T13:00:00,57,Outbound,Discovery,Completed,2,0.51,33,11,True
7450,3308,9,2023-03-11T15:45:00,44,Inbound,Check-In,Completed,2,0.74,252,5,False
7451,2748,11,2024-12-12T15:15:00,52,Inbound,Negotiation,Completed,5,0.53,148,22,True
7452,1354,16,2024-06-24T14:45:00,35,Inbound,Discovery,Rescheduled,1,,,0,False
7453,4964,10,2023-09-25T15:30:00,58,Outbound,Demo,Completed,5,0.46,208,9,False
7454,3884,2,2024-12-11T12:45:00,21,Inbound,QBR,Completed,2,0.64,190,22,True
7455,675,1,2030-06-15T10:00:00,18,Inbound,Demo,Completed,6,0.63,176,13,True
7456,106,11,2022-07-19T12:15:00,,Outbound,Negotiation,Completed,5,0.55,76,11,True
7457,293,1,2024-11-15T11:45:00,22,Inbound,Negotiation,Completed,6,0.47,189,15,False
7458,788,6,2024-04-19T10:30:00,52,Outbound,Follow-Up,Completed,2,0.51,238,2,True
7459,331,10,2024-12-21T15:30:00,23,Inbound,QBR,Completed,7,0.54,164,13,False
7460,2572,7,2024-09-16T15:00:00,34,Inbound,Negotiation,Completed,2,0.6,109,9,False
7461,4743,10,2030-06-15T10:00:00,0,Outbound,Demo,No Show,1,,,0,False
7462,4436,7,2024-12-27T14:00:00,35,Inbound,Negotiation,Rescheduled,1,,,0,False
7463,1550,1,2024-12-06T12:45:00,41,Inbound,Follow-Up,Completed,5,0.59,64,8,True
7464,4686,6,2030-06-15T10:00:00,30,Inbound,Discovery,Rescheduled,1,,,0,False
7465,942,2,2024-09-01T13:15:00,36,Outbound,Check-In,Completed,8,0.46,35,15,True
7466,111,8,2024-12-21T14:30:00,51,Outbound,Demo,Completed,5,0.82,85,12,False
7467,2437,1,2024-11-09T10:00:00,51,Outbound,Check-In,Completed,4,0.31,59,19,False
7468,4583,2,2022-04-09T14:00:00,-51,Outbound,Follow-Up,Completed,4,0.34,39,13,True
7469,2691,7,2024-04-09T17:45:00,16,Outbound,Demo,Completed,4,0.63,204,7,True
7470,298,13,2024-10-21T15:45:00,25,Inbound,Negotiation,Rescheduled,1,,,0,False
7471,1227,13,2024-10-29T15:00:00,50,Outbound,Check-In,Completed,3,0.82,219,2,False
7472,3808,4,2023-01-28T11:45:00,3,Inbound,Check-In,Voicemail,1,,,0,False
7473,3100,10,2024-02-24T09:00:00,20,Outbound,Negotiation,Completed,5,0.64,212,9,False
7474,625,6,2024-11-18T09:00:00,2,Outbound,Demo,Voicemail,1,,,0,False
7475,2803,14,2022-12-17T14:00:00,-51,Outbound,Negotiation,Completed,5,0.55,54,11,True
7476,771,2,2022-02-22T09:45:00,19,Outbound,Negotiation,Completed,6,0.65,135,19,True
7477,303,15,2024-12-15T15:30:00,32,Outbound,Follow-Up,Rescheduled,1,,,0,False
7478,1864,13,2024-09-09T12:00:00,43,Inbound,Discovery,Completed,3,1.09,131,7,True
7479,2700,6,2020-11-28T11:30:00,52,Outbound,QBR,Completed,3,0.69,146,14,True
7480,1826,4,2024-10-13T13:30:00,19,Outbound,Negotiation,Rescheduled,1,,,0,False
7481,4956,6,2024-12-22T14:45:00,,Outbound,Technical Deep Dive,Completed,5,0.64,263,4,False
7482,4108,16,2023-05-05T12:00:00,40,Outbound,Check-In,Completed,4,0.88,132,12,True
7483,4038,9,2021-12-09T10:00:00,44,Inbound,QBR,Completed,6,0.64,196,11,True
7484,3047,13,2024-06-29T12:30:00,-40,Outbound,QBR,Completed,8,0.41,145,9,True
7485,4960,2,2023-10-21T10:30:00,56,Outbound,Discovery,Completed,5,0.55,140,4,True
7486,3512,11,2024-08-03T14:15:00,35,Outbound,Negotiation,Completed,2,0.54,88,9,False
7487,3047,13,2024-05-18T12:45:00,38,Outbound,Technical Deep Dive,Completed,5,0.51,60,17,False
7488,2984,14,2021-11-18T14:45:00,43,Outbound,Technical Deep Dive,Completed,6,0.62,118,14,False
7489,2810,10,2024-06-11T13:00:00,-38,Outbound,Check-In,Completed,6,0.72,123,11,False
7490,4310,6,2024-10-18T10:30:00,24,Outbound,QBR,Completed,4,0.4,231,12,False
7491,77,13,2024-08-15T15:30:00,50,Outbound,QBR,Rescheduled,1,,,0,False
7492,4567,9,2024-05-14T12:00:00,27,Inbound,Check-In,Completed,6,0.41,43,10,True
7493,3758,11,2024-01-10T17:30:00,58,Outbound,Discovery,Completed,7,0.58,171,3,False
7494,3870,16,2024-12-06T12:45:00,22,Outbound,QBR,Completed,5,0.44,127,13,True
7495,3885,13,2023-10-10T09:45:00,25,Outbound,Discovery,Completed,4,0.54,136,13,False
7496,2125,8,2024-10-11T15:30:00,45,Outbound,Check-In,Completed,3,0.46,90,6,False
7497,3893,5,2024-09-18T16:00:00,52,Inbound,QBR,Rescheduled,1,,,0,False
7498,3268,11,2024-06-23T15:15:00,2,Inbound,Negotiation,Voicemail,1,,,0,False
7499,906,13,2024-01-31T11:45:00,36,Outbound,Demo,Completed,7,0.74,50,1,False
7500,2741,6,2024-12-17T11:00:00,30,Outbound,QBR,Completed,2,0.41,163,19,False
7501,1185,6,2024-05-16T14:45:00,42,Outbound,Check-In,Completed,8,0.46,208,16,True
7502,455,16,2024-12-18T13:30:00,20,Inbound,Demo,Completed,6,0.67,33,2,True
7503,3862,1,2021-06-05T16:30:00,42,Inbound,Discovery,Completed,3,0.37,63,12,True
7504,4097,1,2024-11-20T16:15:00,26,Outbound,Check-In,Completed,6,0.47,220,4,False
7505,4491,8,2024-10-16T14:45:00,29,Inbound,Discovery,Completed,5,0.39,140,14,False
7506,4484,10,2023-03-31T09:15:00,28,Outbound,Demo,Rescheduled,1,,,0,False
7507,4905,15,2024-12-21T10:45:00,23,Outbound,Negotiation,Completed,2,0.75,221,9,True
7508,2143,6,2021-12-14T12:30:00,50,Outbound,Negotiation,Completed,5,0.6,127,10,False
7509,288,3,2024-12-13T11:00:00,35,Outbound,Demo,Completed,2,0.56,229,10,True
7510,4139,8,2023-05-28T12:45:00,44,Outbound,Technical Deep Dive,Completed,6,0.58,113,15,False
7511,3538,12,2024-12-26T12:00:00,43,Inbound,QBR,Completed,7,0.76,156,8,True
7512,1636,5,2023-12-16T10:00:00,38,Outbound,Negotiation,Completed,8,0.62,53,11,False
7513,1117,4,2024-01-19T09:45:00,0,Outbound,Negotiation,No Show,1,,,0,False
7514,590,11,2024-09-10T15:15:00,44,Inbound,Follow-Up,Completed,7,1.34,60,7,False
7515,2560,8,2023-01-07T12:45:00,42,Inbound,Demo,Completed,4,0.8,230,8,False
7516,4470,16,2024-12-02T10:45:00,0,Outbound,Demo,No Show,1,,,0,False
7517,3645,2,2024-08-20T16:45:00,17,Inbound,Check-In,Completed,7,0.49,46,8,True
7518,1320,6,2023-07-15T12:15:00,37,Inbound,Check-In,Completed,3,0.48,238,6,False
7519,2303,6,2023-05-05T17:00:00,52,Inbound,Negotiation,Completed,3,0.48,162,21,False
7520,2579,4,2023-03-07T08:45:00,0,Outbound,Demo,No Show,1,,,0,False
7521,4008,6,2024-09-18T12:15:00,60,Outbound,Negotiation,Completed,2,0.53,171,11,False
7522,3245,5,2023-03-26T10:45:00,32,Outbound,QBR,Rescheduled,1,,,0,False
