activity_id,lead_id,campaign_id,activity_type,activity_date,utm_source
27861,94,5,Form Fill,2023-10-10T03:35:00,twitter
27862,1376,66,Webinar Registration,2023-05-13T09:14:00,
27863,5503,159,Webinar Registration,2021-06-23T21:55:00,
27864,4398,177,Ad Click,2020-06-04T10:30:00,referral
27865,1331,111,Email Open,2024-10-06T13:37:00,
27866,6270,178,Content Download,2021-04-24T22:37:00,
27867,331,95,Form Fill,2020-01-28T12:40:00,direct
27868,3101,57,Email Open,2021-05-22T01:50:00,
27869,6288,49,Email Open,2023-04-27T05:48:00,
27870,1736,96,Email Open,2021-12-15T19:14:00,
27871,7488,101,Ad Click,2021-06-06T08:09:00,
27872,6037,3,Form Fill,2024-02-05T08:46:00,google
27873,5217,37,Content Download,2022-03-03T22:16:00,
27874,7604,130,Email Open,2021-05-31T07:35:00,
27875,4590,7,Page Visit,2023-11-02T12:36:00,twitter
27876,6132,34,Ad Click,2023-06-18T12:21:00,direct
27877,3208,131,Content Download,2022-08-05T21:11:00,
27878,6380,180,Ad Click,2021-10-06T18:39:00,referral
27879,3269,102,Webinar Registration,2023-03-27T08:54:00,
27880,6044,158,Form Fill,2024-12-18T18:53:00,
27881,6165,142,Ad Click,2022-04-12T10:22:00,twitter
27882,7333,89,Email Click,2022-04-24T23:02:00,
27883,1877,170,Email Click,2023-02-14T03:42:00,
27884,4629,101,Page Visit,2021-06-15T02:37:00,direct
27885,1460,14,Form Fill,2020-06-22T17:42:00,referral
27886,4700,153,Email Open,2021-09-15T19:29:00,
27887,1436,88,Email Open,2024-03-27T19:58:00,
27888,7177,47,Content Download,2020-03-19T05:14:00,
27889,3574,122,Page Visit,2023-11-07T20:25:00,
27890,7894,6,Email Open,2024-12-02T00:00:00,
27891,156,50,Form Fill,2024-09-23T21:51:00,facebook
27892,3614,138,Webinar Registration,2024-04-18T15:37:00,
27893,3822,7,Content Download,2023-10-15T09:01:00,
27894,3182,39,Email Open,2020-11-22T13:13:00,
27895,2779,150,Webinar Attended,2021-01-05T04:42:00,
27896,7385,101,Email Open,2021-05-24T15:11:00,
27897,6618,12,Webinar Attended,2022-08-28T12:11:00,
27898,1424,31,Page Visit,2020-08-03T16:41:00,
27899,563,16,Form Fill,2023-11-29T09:37:00,twitter
27900,4805,158,Email Open,2024-12-09T00:00:00,
27901,4316,76,Email Open,2021-04-30T21:53:00,
27902,7539,79,Form Fill,2023-10-18T13:51:00,
27903,7344,189,Ad Click,2024-09-18T23:27:00,referral
27904,2783,129,,2022-12-16T15:05:00,
27905,5699,,Email Open,2023-07-17T00:18:00,
27906,5332,176,Webinar Registration,2023-08-07T11:07:00,
27907,3738,103,Webinar Attended,2023-04-21T12:26:00,
27908,756,,Content Download,2023-10-12T07:17:00,
27909,1620,131,Webinar Registration,2022-08-20T08:10:00,
27910,2149,83,Email Open,2024-07-24T14:56:00,
27911,6274,48,Page Visit,2022-04-11T04:48:00,facebook
27912,3059,133,,2020-04-07T03:13:00,
27913,1564,26,Content Download,2022-09-09T06:07:00,
27914,1640,73,Email Open,2021-08-18T21:37:00,
27915,2197,96,Ad Click,2021-12-30T06:51:00,direct
27916,615,111,Email Open,2024-10-20T16:30:00,
27917,1098,152,Ad Click,2030-03-15T14:30:00,facebook
27918,3765,139,Email Open,2020-10-26T12:13:00,
27919,5432,54,Ad Click,2023-05-02T12:45:00,linkedin
27920,1575,81,Form Fill,2020-04-18T05:41:00,referral
27921,5096,18,Email Open,2024-04-07T00:47:00,
27922,2772,152,Webinar Attended,2020-02-11T11:15:00,
27923,7947,182,Email Open,2021-03-04T07:09:00,
27924,2674,46,Content Download,2024-10-08T11:02:00,
27925,6865,90,Content Download,2020-10-31T08:55:00,
27926,5870,124,Unsubscribe,2022-02-22T18:59:00,
27927,7658,35,Ad Click,2021-01-11T02:38:00,direct
27928,3664,125,Email Open,2024-12-29T00:00:00,
27929,2570,191,Form Fill,2023-03-24T03:43:00,facebook
27930,2098,178,Page Visit,2021-04-27T18:56:00,direct
27931,6461,145,Form Fill,2020-06-30T00:34:00,referral
27932,2285,12,,2022-09-03T16:36:00,
27933,2939,9,Form Fill,2020-11-14T02:23:00,twitter
27934,6128,43,Form Fill,2020-04-13T04:07:00,twitter
27935,2795,101,Content Download,2021-06-09T00:41:00,
27936,1982,96,Webinar Registration,2022-01-20T19:54:00,
27937,2339,29,Content Download,2020-09-18T17:26:00,
27938,1221,31,Webinar Registration,2030-03-15T14:30:00,
27939,6934,84,Email Click,2021-07-28T21:21:00,
27940,3845,110,Form Fill,2022-12-21T08:45:00,direct
27941,6476,32,Email Open,2022-07-19T06:32:00,
27942,2216,121,Email Open,2020-06-29T22:00:00,
27943,604,102,Form Fill,2023-03-05T01:39:00,direct
27944,7051,20,Email Open,2021-12-13T23:36:00,
27945,3964,146,Webinar Attended,2024-01-10T16:47:00,
27946,1718,53,Email Open,2024-01-03T11:36:00,
27947,5081,153,Form Fill,2021-10-02T16:01:00,facebook
27948,2133,126,Content Download,2021-07-06T21:02:00,
27949,6493,132,,2030-03-15T14:30:00,
27950,5922,7,Email Open,2023-10-29T23:00:00,
27951,4540,51,Form Fill,2024-06-16T19:49:00,facebook
27952,1346,123,Form Fill,2020-05-31T19:24:00,
27953,7382,139,Form Fill,2030-03-15T14:30:00,twitter
27954,7795,38,Email Open,2024-06-06T23:22:00,
27955,1976,113,Email Click,2020-12-13T13:34:00,
27956,5051,150,Content Download,2021-01-21T14:14:00,
27957,3039,168,Form Fill,2020-12-24T06:59:00,linkedin
27958,3799,120,Email Open,2021-03-19T03:13:00,
27959,4938,94,Unsubscribe,2020-07-31T14:35:00,
27960,462,183,Email Click,2020-11-01T09:34:00,
27961,1329,73,Content Download,2021-08-12T22:10:00,
27962,7773,195,Email Open,2024-11-20T12:34:00,
27963,4017,35,Form Fill,2020-12-17T04:31:00,referral
27964,5817,34,Email Click,2023-07-12T05:16:00,
27965,2770,72,Form Fill,2024-06-01T04:42:00,facebook
27966,5335,198,Email Open,2022-08-31T22:16:00,
27967,6431,52,Content Download,2020-11-03T04:52:00,
27968,2771,177,Email Click,2020-06-30T15:43:00,
27969,3687,73,Page Visit,2021-09-01T17:55:00,linkedin
27970,6112,114,Email Click,2023-11-30T14:22:00,
27971,3203,189,Form Fill,2024-10-04T10:02:00,
27972,5891,39,Email Open,2020-12-19T20:57:00,
27973,6234,44,Email Open,2021-06-20T22:32:00,
27974,915,15,Webinar Attended,2024-11-04T18:49:00,
27975,1547,128,Page Visit,2020-09-27T22:05:00,facebook
27976,1091,93,Form Fill,2021-04-27T04:31:00,google
27977,6928,49,Page Visit,2023-05-12T08:28:00,
27978,7262,57,Unsubscribe,2021-05-07T13:23:00,
27979,5305,7,Email Bounce,2023-10-19T13:57:00,
27980,4733,143,Ad Click,2020-05-11T11:01:00,referral
27981,5882,63,Content Download,2022-05-10T03:09:00,
27982,698,76,Email Click,2021-03-16T13:18:00,
27983,5966,180,Email Click,2021-09-11T01:57:00,
27984,7456,184,Webinar Registration,2021-04-06T03:00:00,
27985,2586,161,Content Download,2023-03-11T14:28:00,
27986,5504,128,Email Open,2020-10-15T21:35:00,
27987,4647,47,Email Open,2020-03-19T13:07:00,
27988,3319,174,Email Open,2020-04-29T03:17:00,
27989,3633,,Email Open,2023-12-08T08:18:00,
27990,7556,43,Email Open,2020-04-15T13:24:00,
27991,6872,66,Email Click,2023-04-28T16:50:00,
27992,6567,189,Email Open,2024-10-15T12:34:00,
27993,2912,110,Form Fill,2022-12-27T02:20:00,direct
27994,6025,153,Email Click,2021-09-20T04:57:00,
27995,985,110,,2022-12-29T03:08:00,
27996,6905,96,Content Download,2022-01-15T09:27:00,
27997,2515,117,Email Bounce,2020-09-26T10:55:00,
27998,6067,,Form Fill,2024-09-21T21:22:00,linkedin
27999,7015,152,Form Fill,2020-04-16T22:24:00,facebook
28000,7606,165,Email Open,2021-03-21T14:58:00,
28001,3976,90,Webinar Registration,2020-10-05T13:32:00,
28002,5681,81,Ad Click,2020-04-17T23:41:00,referral
28003,2799,71,Content Download,2021-05-17T19:32:00,
28004,7997,101,Form Fill,2021-04-17T21:08:00,direct
28005,2428,109,Webinar Registration,2020-04-02T17:22:00,
28006,3354,81,Ad Click,2020-04-15T20:00:00,referral
28007,7060,109,Email Open,2020-02-15T13:43:00,
28008,453,174,Webinar Registration,2020-04-29T16:49:00,
28009,4176,34,Webinar Registration,2023-07-01T17:46:00,
28010,7190,63,Form Fill,2030-03-15T14:30:00,
28011,5283,113,Content Download,2020-11-08T06:45:00,
28012,6082,179,Email Open,2020-05-03T14:55:00,
28013,3792,130,Ad Click,2021-05-02T12:42:00,linkedin
28014,7268,196,Email Click,2024-04-19T18:47:00,
28015,7438,98,Form Fill,2023-09-19T08:31:00,google
28016,6672,66,Content Download,2023-05-12T09:25:00,
28017,653,199,Email Open,2023-12-30T04:58:00,
28018,1993,120,Webinar Registration,2021-04-29T17:24:00,
28019,3141,158,Email Open,2024-12-22T00:00:00,
28020,321,7,Ad Click,2030-03-15T14:30:00,
28021,517,198,,2022-08-17T19:41:00,google
28022,5900,62,Email Open,2021-03-31T09:20:00,
28023,7134,91,Content Download,2024-04-09T10:43:00,
28024,6527,139,Email Open,2020-10-28T09:55:00,
28025,1905,84,Content Download,2021-08-15T16:16:00,
28026,6921,89,Email Open,2022-05-08T20:37:00,
28027,4860,,Form Fill,2021-01-07T08:43:00,direct
28028,5886,29,Webinar Registration,2020-09-26T11:14:00,
28029,1211,135,Form Fill,2024-11-13T17:37:00,twitter
28030,7140,200,Email Open,2023-07-01T07:47:00,
28031,5743,151,,2023-02-16T07:06:00,
28032,3451,180,Form Fill,2021-10-04T23:08:00,direct
28033,783,64,Email Open,2022-07-05T09:46:00,
28034,5857,126,Page Visit,2021-06-25T10:52:00,twitter
28035,4426,79,Email Open,2023-10-15T23:27:00,
28036,1388,180,Ad Click,2021-09-29T20:37:00,linkedin
28037,3467,79,Content Download,2023-10-05T07:59:00,
28038,2478,183,Email Open,2021-01-15T17:35:00,
28039,6166,105,Form Fill,2021-08-03T04:58:00,linkedin
28040,1984,195,Email Open,2024-11-21T17:55:00,
28041,6549,79,Email Open,2023-10-19T18:37:00,
28042,7661,113,Form Fill,2020-12-03T13:33:00,facebook
28043,3002,13,Webinar Registration,2023-06-06T22:57:00,
28044,7736,67,Webinar Attended,2022-03-13T17:52:00,
28045,4277,60,Form Fill,2021-03-13T19:47:00,twitter
28046,1344,92,Page Visit,2021-09-01T21:33:00,referral
28047,6409,134,Email Click,2021-02-24T13:59:00,
28048,7073,177,Email Open,2020-06-25T14:24:00,
28049,5401,150,Content Download,2021-02-09T12:05:00,
28050,1245,8,Ad Click,2024-12-13T21:56:00,direct
28051,2703,164,Form Fill,2022-04-30T12:56:00,twitter
28052,3480,102,Form Fill,2023-04-23T07:42:00,google
28053,1705,131,,2022-08-19T03:40:00,
28054,7737,104,Email Click,2021-06-10T21:37:00,
28055,7622,176,Webinar Registration,2023-07-07T21:55:00,
28056,6056,153,Email Click,2021-09-28T03:59:00,
28057,1329,62,Content Download,2021-03-03T17:56:00,
28058,998,13,Content Download,2023-06-20T07:42:00,
28059,1784,158,Webinar Registration,2030-03-15T14:30:00,
28060,3994,108,Email Open,2023-11-25T00:25:00,
28061,2631,108,Email Open,2023-12-14T09:28:00,
28062,2190,38,,2024-05-12T15:57:00,google
28063,5119,49,Webinar Registration,2023-06-07T13:29:00,
28064,6643,10,Form Fill,2023-04-30T03:13:00,
28065,6322,140,Ad Click,2020-06-10T02:30:00,referral
28066,3035,160,Webinar Registration,2021-01-09T00:04:00,
28067,7131,36,Ad Click,2021-02-06T23:45:00,twitter
28068,819,98,Email Open,2023-07-31T12:23:00,
28069,2812,72,Unsubscribe,2024-08-09T08:03:00,
28070,6720,105,Webinar Registration,2021-08-01T11:33:00,
28071,2405,36,Form Fill,2021-01-04T07:00:00,
28072,1357,42,Form Fill,2024-07-01T18:22:00,direct
28073,4147,151,Page Visit,2023-01-26T13:48:00,google
28074,4364,147,Email Open,2022-06-05T22:34:00,
28075,806,163,Form Fill,2021-12-14T20:17:00,google
28076,5448,107,Email Bounce,2021-09-22T17:08:00,
28077,4125,,Form Fill,2024-08-31T22:31:00,direct
28078,4105,1,Page Visit,2020-03-11T10:04:00,referral
28079,5795,169,Email Click,2024-05-20T12:32:00,
28080,5312,82,Email Open,2024-10-24T18:31:00,
28081,715,145,Page Visit,2020-05-31T11:59:00,facebook
28082,5390,82,Form Fill,2024-11-14T23:24:00,linkedin
28083,6635,115,Email Open,2020-04-30T10:49:00,
28084,1665,66,Page Visit,2023-04-10T20:34:00,referral
28085,4585,165,Form Fill,2021-02-27T12:37:00,google
28086,1112,143,Content Download,2020-05-06T22:51:00,
28087,3126,83,Form Fill,2024-07-15T18:39:00,
28088,6246,168,Content Download,2021-01-08T05:07:00,
28089,889,180,Content Download,2021-09-20T22:05:00,
28090,6098,182,Email Click,2021-02-20T11:33:00,
28091,7695,43,Email Bounce,2020-05-04T20:25:00,
28092,6843,62,Page Visit,2021-05-14T23:10:00,direct
28093,3079,169,Ad Click,2024-04-14T01:54:00,
28094,4161,52,Form Fill,2020-12-18T19:27:00,google
28095,3623,29,Webinar Attended,2020-09-14T23:56:00,
28096,7214,120,Page Visit,2021-03-18T23:42:00,linkedin
28097,7767,81,Page Visit,2020-04-22T00:39:00,referral
28098,3309,199,Email Open,2024-04-05T01:17:00,
28099,3439,124,Content Download,2022-03-02T16:21:00,
28100,6706,53,Form Fill,2024-01-28T19:16:00,facebook
28101,5821,44,Email Open,2021-06-16T00:17:00,
28102,329,86,Email Open,2021-09-13T13:38:00,
28103,1418,88,Email Open,2024-04-03T08:26:00,
28104,410,144,Form Fill,2022-10-03T11:51:00,
28105,2545,,Page Visit,2024-03-19T11:22:00,
28106,517,45,Webinar Registration,2021-05-17T22:06:00,
28107,4987,87,,2021-04-16T16:01:00,
28108,5626,164,Email Click,2022-04-26T22:47:00,
28109,2117,118,Form Fill,2023-12-17T06:05:00,google
28110,3843,72,Page Visit,2024-06-28T16:27:00,linkedin
28111,3369,1,Ad Click,2020-02-26T15:02:00,
28112,7048,132,Email Open,2022-10-07T20:24:00,
28113,240,2,Page Visit,2024-12-15T00:00:00,facebook
28114,1528,178,Form Fill,2021-05-07T12:31:00,direct
28115,1983,95,Content Download,2020-01-24T02:14:00,
28116,4638,117,Email Open,2021-01-12T15:27:00,
28117,6489,59,Content Download,2022-10-23T15:17:00,
28118,6478,163,Page Visit,2021-11-05T02:48:00,referral
28119,5086,,Content Download,2024-03-20T02:21:00,
28120,397,,Webinar Attended,2020-02-16T15:24:00,
28121,49,52,Email Open,2020-12-16T16:38:00,
28122,3887,164,Email Click,2022-02-13T15:08:00,
28123,5324,175,Form Fill,2020-08-07T17:56:00,direct
28124,4244,60,Email Open,2021-03-11T16:47:00,
28125,2113,80,Email Open,2023-03-27T18:59:00,
28126,675,63,Email Open,2022-06-13T07:34:00,
28127,7351,4,Form Fill,2021-01-17T04:46:00,referral
28128,4683,53,Page Visit,2024-01-23T07:49:00,direct
28129,7380,2,Content Download,2024-12-26T20:57:00,
28130,3600,194,Webinar Registration,2023-09-17T05:21:00,
28131,5946,47,Email Open,2020-03-21T00:21:00,
28132,5932,53,Form Fill,2023-12-23T16:24:00,google
28133,3250,79,Email Open,2023-10-07T12:36:00,
28134,7067,121,Form Fill,2020-06-12T01:15:00,twitter
28135,1236,49,Email Open,2023-04-22T09:30:00,
28136,4434,84,Email Open,2021-07-19T23:05:00,
28137,5506,151,Email Open,2023-01-21T04:02:00,
28138,450,142,Email Open,2022-04-15T09:03:00,
28139,364,61,,2023-07-06T03:06:00,
28140,955,39,Email Open,2021-01-07T01:10:00,
28141,5096,73,Webinar Attended,2021-07-03T23:24:00,
28142,153,89,Email Click,2022-05-19T22:41:00,
28143,2772,119,Email Open,2023-08-28T23:17:00,
28144,6961,150,Form Fill,2021-01-11T00:19:00,facebook
28145,1759,44,Form Fill,2021-06-16T01:13:00,linkedin
28146,1606,79,Webinar Attended,2023-10-02T10:45:00,
28147,6626,118,Content Download,2023-12-02T05:42:00,
28148,3328,4,Form Fill,2021-01-05T01:04:00,facebook
28149,1586,102,Email Open,2023-04-16T14:31:00,
28150,7719,103,Email Open,2023-04-09T00:02:00,
28151,2687,,Email Open,2021-11-26T23:16:00,
28152,3141,109,Email Click,2020-03-25T13:52:00,
28153,6738,97,Email Open,2021-08-28T17:33:00,
28154,1670,53,Email Open,2023-12-28T20:26:00,
28155,1167,21,Webinar Attended,2022-01-10T17:09:00,
28156,6418,116,Email Open,2024-02-01T09:16:00,
28157,473,197,Ad Click,2021-01-17T23:29:00,referral
28158,879,104,Email Bounce,2021-03-16T09:50:00,
28159,1319,181,Ad Click,2021-12-18T12:05:00,referral
28160,1004,152,Email Open,2020-02-11T04:48:00,
28161,4806,130,Form Fill,2021-05-22T23:47:00,facebook
28162,7641,186,Webinar Attended,2024-10-14T16:36:00,
28163,5871,112,Email Open,2020-09-09T05:21:00,
28164,3799,2,Email Open,2024-12-31T00:00:00,
28165,7106,54,Content Download,2023-05-14T22:55:00,
28166,822,195,Webinar Registration,2024-11-15T22:23:00,
28167,1041,97,Page Visit,2021-08-06T11:01:00,facebook
28168,7534,113,Email Open,2020-11-16T22:28:00,
28169,7703,158,Ad Click,2024-12-28T21:33:00,linkedin
28170,1775,28,Webinar Attended,2020-07-26T04:40:00,
28171,3347,115,Form Fill,2020-05-05T05:34:00,referral
28172,2064,178,Email Open,2021-06-05T19:36:00,
28173,7623,74,Content Download,2023-04-09T17:24:00,
28174,3618,134,Page Visit,2021-01-28T08:38:00,direct
28175,1413,96,Ad Click,2021-11-28T14:56:00,referral
28176,4228,89,Email Open,2022-04-29T13:42:00,
28177,3928,143,Form Fill,2020-05-07T02:10:00,twitter
28178,4907,73,Content Download,2021-07-13T16:36:00,
28179,3828,121,Form Fill,2020-05-31T22:02:00,linkedin
28180,744,62,Email Open,2021-02-25T01:39:00,
28181,7543,3,Email Open,2024-02-11T07:10:00,
28182,6935,195,Email Open,2024-11-07T15:26:00,
28183,4345,66,Form Fill,2023-04-25T08:31:00,facebook
28184,3428,58,Webinar Registration,2023-02-08T08:50:00,
28185,2216,25,Page Visit,2022-11-28T16:04:00,
28186,6268,18,Form Fill,2024-04-04T14:04:00,twitter
28187,6947,137,Content Download,2023-07-01T19:18:00,
28188,3382,9,Form Fill,2020-11-05T06:11:00,facebook
28189,4007,149,Email Click,2024-06-08T18:16:00,
28190,7866,150,Email Open,2021-01-30T02:37:00,
28191,6247,167,Content Download,2020-09-28T07:03:00,
28192,7458,50,Email Click,2024-09-24T06:40:00,
28193,6933,102,Form Fill,2023-05-12T17:20:00,twitter
28194,6928,70,Form Fill,2024-03-21T20:17:00,twitter
28195,74,40,Webinar Attended,2021-09-07T23:08:00,
28196,3326,190,Email Click,2023-03-06T06:07:00,
28197,5090,139,Email Click,2020-10-24T14:07:00,
28198,1159,,Email Open,2022-08-06T10:03:00,
28199,7335,99,Webinar Registration,2022-11-10T18:45:00,
28200,497,92,Email Open,2030-03-15T14:30:00,
28201,5007,104,Webinar Registration,2021-05-08T09:15:00,
28202,6944,194,Email Click,2023-08-30T12:44:00,
28203,1261,186,Email Click,2024-10-15T12:24:00,
28204,1563,159,Form Fill,2021-07-05T08:20:00,referral
28205,2074,156,,2024-03-13T16:07:00,twitter
28206,1219,62,Email Open,2021-04-22T11:38:00,
28207,7623,185,Page Visit,2023-06-22T18:57:00,referral
28208,5453,180,Content Download,2021-09-09T05:42:00,
28209,7615,95,Form Fill,2020-01-21T08:09:00,twitter
28210,4528,82,Webinar Registration,2024-11-05T10:49:00,
28211,5396,11,Form Fill,2022-05-04T10:03:00,linkedin
28212,6195,189,Form Fill,2024-09-20T23:33:00,direct
28213,5168,98,Webinar Attended,2023-07-28T16:48:00,
28214,1677,53,Email Open,2023-11-30T19:24:00,
28215,7210,15,Page Visit,2024-11-29T03:10:00,linkedin
28216,7901,40,Content Download,2021-10-29T19:26:00,
28217,3691,46,Email Bounce,2024-10-07T19:19:00,
28218,3596,124,Unsubscribe,2022-02-16T06:18:00,
28219,5752,123,Email Open,2020-05-26T14:47:00,
28220,3847,142,Unsubscribe,2022-05-10T22:35:00,
28221,786,21,Email Open,2022-01-21T16:20:00,
28222,7119,42,Webinar Registration,2024-07-07T13:18:00,
28223,4964,60,Form Fill,2021-03-09T18:52:00,facebook
28224,4783,155,Webinar Attended,2021-11-28T08:18:00,
28225,4129,96,Ad Click,2030-03-15T14:30:00,twitter
28226,7194,16,Form Fill,2023-12-17T10:07:00,direct
28227,4667,101,Content Download,2021-04-21T19:57:00,
28228,1585,12,Webinar Attended,2022-07-28T01:06:00,
28229,7578,66,Content Download,2023-05-03T09:54:00,
28230,2710,141,Unsubscribe,2022-12-06T08:34:00,
28231,538,129,Unsubscribe,2022-12-31T10:04:00,
28232,7284,130,Email Click,2021-07-08T04:59:00,
28233,847,123,Unsubscribe,2020-05-06T22:54:00,
28234,6198,,Email Open,2020-10-12T08:22:00,
28235,570,90,Page Visit,2020-10-26T14:08:00,google
28236,4642,182,Email Open,2021-01-12T16:41:00,
28237,4059,92,Email Click,2021-08-20T07:26:00,
28238,2202,91,Email Open,2024-04-09T11:11:00,
28239,2190,53,Email Bounce,2024-01-13T23:20:00,
28240,4291,160,Form Fill,2021-01-20T17:07:00,linkedin
28241,2865,58,Email Open,2023-02-16T21:11:00,
28242,798,108,Email Click,2023-11-13T16:58:00,
28243,4675,79,Email Click,2023-10-14T17:11:00,
28244,5284,3,Webinar Registration,2024-02-11T02:42:00,
28245,7973,120,Content Download,2021-05-04T10:20:00,
28246,7787,35,Email Bounce,2021-01-05T19:51:00,
28247,6532,104,Page Visit,2021-02-25T19:07:00,linkedin
28248,7280,115,Content Download,2020-05-01T14:39:00,
28249,1562,53,Page Visit,2023-12-18T11:55:00,
28250,6153,12,Email Open,2022-07-30T07:10:00,
28251,4689,153,Email Open,2021-09-21T05:29:00,
28252,3130,143,Unsubscribe,2020-05-06T16:56:00,
28253,7292,175,Webinar Registration,2020-07-29T05:08:00,
28254,627,52,Page Visit,2020-11-13T07:29:00,twitter
28255,1146,1,Email Click,2020-01-28T17:50:00,
28256,6022,117,Unsubscribe,2020-11-18T08:59:00,
